experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
34027	chr16	72215914	72215933	-	50.38	>>	1	20	209
34028	chr18	16217031	16217050	+	50.2	>>	1	20	209
34029	chr11	113165297	113165316	-	50.12	>>	1	20	209
34030	chr14	34810922	34810941	+	49.88	>>	1	20	209
34031	chr17	83271677	83271696	+	49.25	>>	1	20	209
34032	chr12	78056172	78056191	+	49.12	>>	1	20	209
34033	chr16	89765679	89765698	-	49.0	>>	1	20	209
34034	chr13	112264852	112264871	-	48.94	>>	1	20	209
34035	chr13	112264855	112264874	-	48.88	>>	1	20	209
34036	chr2	118638274	118638293	+	48.7	>>	1	20	209
34037	chr15	32766466	32766485	-	48.47	>>	1	20	209
34038	chr1	21411386	21411405	+	48.44	>>	1	20	209
34039	chr6	43686121	43686140	+	48.3	>>	1	20	209
34040	chr13	30260113	30260132	-	48.25	>>	1	20	209
34041	chr9	60245108	60245127	+	47.97	>>	1	20	209
34042	chr1	103799500	103799519	+	47.94	>>	1	20	209
34043	chr7	86211545	86211564	-	47.94	>>	1	20	209
34044	chr11	40149490	40149509	-	47.47	>>	1	20	209
34045	chr11	25862970	25862989	-	47.2	>>	1	20	209
34046	chr16	72218208	72218227	+	47.12	>>	1	20	209
34047	chr15	44836383	44836402	+	47.12	>>	1	20	209
34048	chr16	64748436	64748455	-	47.0	>>	1	20	209
34049	chr3	14679375	14679394	+	46.8	>>	1	20	209
34050	chr17	86906315	86906334	-	46.8	>>	1	20	209
34051	chr18	57976796	57976815	+	46.8	>>	1	20	209
34052	chr6	13281045	13281064	-	46.75	>>	1	20	209
34053	chr12	17554309	17554328	-	46.62	>>	1	20	209
34054	chr3	68056531	68056550	+	46.62	>>	1	20	209
34055	chr3	9711102	9711121	+	46.56	>>	1	20	209
34056	chr16	37109440	37109459	+	46.34	>>	1	20	209
34057	chr16	96671788	96671807	-	46.06	>>	1	20	209
34058	chr3	153655299	153655318	-	46.06	>>	1	20	209
34059	chr18	58481865	58481884	-	45.88	>>	1	20	209
34060	chr7	125393828	125393847	-	45.75	>>	1	20	209
34061	chr16	25349805	25349824	-	45.62	>>	1	20	209
34062	chr4	74231656	74231675	-	45.38	>>	1	20	209
34063	chr4	74231658	74231677	+	45.22	>>	1	20	209
34064	chr13	89543209	89543228	-	45.2	>>	1	20	209
34065	chr1	179477243	179477262	-	45.0	>>	1	20	209
34066	chr4	127368529	127368548	+	44.75	>>	1	20	209
34067	chr3	25220803	25220822	-	44.62	>>	1	20	209
34068	chr12	41487217	41487236	-	44.56	>>	1	20	209
34069	chr14	102510621	102510640	-	44.4	>>	1	20	209
34070	chr4	25180062	25180081	-	44.38	>>	1	20	209
34071	chr3	31146116	31146135	+	44.2	>>	1	20	209
34072	chr16	58299639	58299658	+	44.12	>>	1	20	209
34073	chr5	16309782	16309801	+	43.94	>>	1	20	209
34074	chr7	118102436	118102455	-	43.88	>>	1	20	209
34075	chr5	16309780	16309799	-	43.75	>>	1	20	209
34076	chr13	51830906	51830925	+	43.62	>>	1	20	209
34077	chr6	100882571	100882590	+	43.6	>>	1	20	209
34078	chr1	54381456	54381475	-	43.56	>>	1	20	209
34079	chr7	143153991	143154010	+	43.38	>>	1	20	209
34080	chr9	122729740	122729759	-	43.3	>>	1	20	209
34081	chr2	113494885	113494904	+	43.2	>>	1	20	209
34082	chr13	113877596	113877615	+	43.12	>>	1	20	209
34083	chr12	74013946	74013965	-	43.12	>>	1	20	209
34084	chr1	120586652	120586671	+	43.1	>>	1	20	209
34085	chr17	42603598	42603617	-	43.06	>>	1	20	209
34086	chr8	50293731	50293750	-	42.88	>>	1	20	209
34087	chr1	5905000	5905019	-	42.8	>>	1	20	209
34088	chr16	27468962	27468981	+	42.75	>>	1	20	209
34089	chr15	70921072	70921091	-	42.62	>>	1	20	209
34090	chr8	91797706	91797725	+	42.6	>>	1	20	209
34091	chr3	80079950	80079969	+	42.5	>>	1	20	209
34092	chr18	16211890	16211909	-	42.47	>>	1	20	209
34093	chr3	113080921	113080940	-	42.47	>>	1	20	209
34094	chr2	17415562	17415581	-	42.34	>>	1	20	209
34095	chr7	49121484	49121503	-	42.3	>>	1	20	209
34096	chr18	16211892	16211911	+	42.3	>>	1	20	209
34097	chr8	26184368	26184387	+	42.22	>>	1	20	209
34098	chr2	37815860	37815879	+	42.2	>>	1	20	209
34099	chr6	6005818	6005837	+	42.06	>>	1	20	209
34100	chr2	27771666	27771685	-	0.05875	>>	1	20	209
34101	chr9	51333610	51333629	-	0.05902	>>	1	20	209
34102	chr1	35713888	35713907	+	0.05902	>>	1	20	209
34103	chr11	57783694	57783713	-	0.06	>>	1	20	209
34104	chr6	94057464	94057483	+	0.06033	>>	1	20	209
34105	chr16	23157002	23157021	-	0.0607	>>	1	20	209
34106	chr11	102262359	102262378	-	0.06146	>>	1	20	209
34107	chr9	71627181	71627200	+	0.06238	>>	1	20	209
34108	chr13	109771756	109771775	+	0.063	>>	1	20	209
34109	chr11	32340269	32340288	+	0.06323	>>	1	20	209
34110	chr7	143479908	143479927	+	0.0636	>>	1	20	209
34111	chr2	160592247	160592266	+	0.06445	>>	1	20	209
34112	chr5	147936524	147936543	+	0.06464	>>	1	20	209
34113	chr2	31681471	31681490	+	0.0647	>>	1	20	209
34114	chr11	102264619	102264638	-	0.0648	>>	1	20	209
34115	chr9	51332680	51332699	-	0.06537	>>	1	20	209
34116	chr6	122608718	122608737	-	0.0658	>>	1	20	209
34117	chr12	12419548	12419567	-	0.06604	>>	1	20	209
34118	chr8	115081358	115081377	-	0.06604	>>	1	20	209
34119	chr9	59675304	59675323	+	0.0661	>>	1	20	209
34120	chr1	85845211	85845230	+	0.0662	>>	1	20	209
34121	chr7	68361630	68361649	-	0.0665	>>	1	20	209
34122	chr7	27165173	27165192	+	0.0668	>>	1	20	209
34123	chr11	87951032	87951051	+	0.0669	>>	1	20	209
34124	chr15	74522072	74522091	-	0.06757	>>	1	20	209
34125	chr1	136526154	136526173	-	0.0676	>>	1	20	209
34126	chr7	121644706	121644725	+	0.0677	>>	1	20	209
34127	chr11	57465018	57465037	-	0.06805	>>	1	20	209
34128	chr6	31666754	31666773	-	0.0681	>>	1	20	209
34129	chr1	119089358	119089377	-	0.0688	>>	1	20	209
34130	chr6	91144406	91144425	-	0.06885	>>	1	20	209
34131	chr6	53755637	53755656	-	0.06885	>>	1	20	209
34132	chr15	73799759	73799778	+	0.0689	>>	1	20	209
34133	chr12	35196325	35196344	+	0.06915	>>	1	20	209
34134	chr3	107604713	107604732	+	0.06915	>>	1	20	209
34135	chr19	16339988	16340007	+	0.0697	>>	1	20	209
34136	chr11	117382598	117382617	-	0.0698	>>	1	20	209
34137	chr2	37810865	37810884	+	0.0699	>>	1	20	209
34138	chr8	62082085	62082104	-	0.0706	>>	1	20	209
34139	chr2	155815946	155815965	-	0.0707	>>	1	20	209
34140	chr1	189256297	189256316	-	0.07104	>>	1	20	209
34141	chr4	143024402	143024421	-	0.07117	>>	1	20	209
34142	chr6	54251572	54251591	+	0.0715	>>	1	20	209
34143	chr16	24827277	24827296	+	0.07166	>>	1	20	209
34144	chr4	107707733	107707752	-	0.07214	>>	1	20	209
34145	chr2	180785278	180785297	+	0.07227	>>	1	20	209
34146	chr7	100887357	100887376	-	0.07227	>>	1	20	209
34147	chr4	107363933	107363952	-	0.0724	>>	1	20	209
34148	chr15	11031216	11031235	+	0.07263	>>	1	20	209
34149	chr7	118106474	118106493	+	0.07263	>>	1	20	209
34150	chr2	155816480	155816499	-	0.07263	>>	1	20	209
34151	chr16	13431945	13431964	+	0.07263	>>	1	20	209
34152	chr9	31097502	31097521	+	0.0729	>>	1	20	209
34153	chr6	54253874	54253893	+	0.0729	>>	1	20	209
34154	chr8	36197827	36197846	+	0.0736	>>	1	20	209
34155	chr17	27192909	27192928	-	0.0738	>>	1	20	209
34156	chr6	112489407	112489426	+	0.074	>>	1	20	209
34157	chr18	65277708	65277727	-	0.0741	>>	1	20	209
34158	chr2	170412640	170412659	+	0.0741	>>	1	20	209
34159	chr6	112482766	112482785	-	0.07477	>>	1	20	209
34160	chr11	103336559	103336578	-	0.0749	>>	1	20	209
34161	chr8	111303982	111304001	+	0.075	>>	1	20	209
34162	chr12	8309973	8309992	-	0.07544	>>	1	20	209
34163	chr1	146518783	146518802	-	0.07556	>>	1	20	209
34164	chr13	51191001	51191020	+	0.0757	>>	1	20	209
34165	chr5	117091021	117091040	-	0.07574	>>	1	20	209
34166	chr1	180817862	180817881	-	0.07574	>>	1	20	209
34167	chr8	28971910	28971929	-	0.0762	>>	1	20	209
34168	chr14	32527415	32527434	-	0.07654	>>	1	20	209
34169	chr3	9714109	9714128	-	0.0768	>>	1	20	209
34170	chr11	119900895	119900914	-	0.0769	>>	1	20	209
34171	chr1	176213053	176213072	-	0.07733	>>	1	20	209
34172	chr17	34957294	34957313	-	0.0775	>>	1	20	209
34173	chr1	161735912	161735931	-	0.0779	>>	1	20	209
34174	chr2	131808494	131808513	-	0.0781	>>	1	20	209
34175	chr15	103197565	103197584	-	0.07825	>>	1	20	209
34176	chr4	107706855	107706874	+	0.079	>>	1	20	209
34177	chr13	116713069	116713088	-	0.0796	>>	1	20	209
34178	chr5	45420975	45420994	+	0.0797	>>	1	20	209
34179	chr5	44833247	44833266	+	0.07996	>>	1	20	209
34180	chr1	162337866	162337885	+	0.08026	>>	1	20	209
34181	chr3	85578480	85578499	+	0.0803	>>	1	20	209
34182	chr10	49780351	49780370	+	0.08044	>>	1	20	209
34183	chr4	63360534	63360553	-	0.0805	>>	1	20	209
34184	chr6	116199220	116199239	+	0.08075	>>	1	20	209
34185	chr13	20563099	20563118	+	0.0808	>>	1	20	209
34186	chr11	109864006	109864025	-	0.08105	>>	1	20	209
34187	chr7	107814915	107814934	-	0.0813	>>	1	20	209
34188	chr9	99674537	99674556	+	0.08136	>>	1	20	209
34189	chr1	162333396	162333415	+	0.0816	>>	1	20	209
34190	chr3	134655174	134655193	-	0.08167	>>	1	20	209
34191	chr13	20561395	20561414	-	0.08167	>>	1	20	209
34192	chr12	92307144	92307163	-	0.08167	>>	1	20	209
34193	chr4	63362775	63362794	+	0.0818	>>	1	20	209
34194	chr7	44662357	44662376	+	0.08203	>>	1	20	209
34195	chr15	98506279	98506298	-	0.0822	>>	1	20	209
34196	chr11	7204073	7204092	-	0.0823	>>	1	20	209
34197	chr1	89633204	89633223	+	0.08234	>>	1	20	209
34198	chr14	66354410	66354429	+	0.08264	>>	1	20	209
34199	chr9	121454140	121454159	+	0.08276	>>	1	20	209
34200	chr12	35192361	35192380	+	53.78	>>	2	20	209
34201	chr2	48886252	48886271	-	53.7	>>	2	20	209
34202	chr12	35192359	35192378	-	53.66	>>	2	20	209
34203	chr8	102781112	102781131	-	53.5	>>	2	20	209
34204	chr5	49961991	49962010	-	53.3	>>	2	20	209
34205	chr9	26776356	26776375	-	53.12	>>	2	20	209
34206	chr9	51152589	51152608	-	53.06	>>	2	20	209
34207	chr8	58566264	58566283	+	52.88	>>	2	20	209
34208	chr12	40837731	40837750	+	52.84	>>	2	20	209
34209	chr8	36523116	36523135	-	52.5	>>	2	20	209
34210	chr6	101261721	101261740	-	52.5	>>	2	20	209
34211	chr11	57467954	57467973	-	52.38	>>	2	20	209
34212	chr4	70621534	70621553	-	52.28	>>	2	20	209
34213	chr2	101905952	101905971	+	52.25	>>	2	20	209
34214	chr13	19698902	19698921	+	51.94	>>	2	20	209
34215	chr16	13117402	13117421	+	51.94	>>	2	20	209
34216	chr9	63136044	63136063	+	51.75	>>	2	20	209
34217	chr12	92303369	92303388	+	51.62	>>	2	20	209
34218	chr11	31949597	31949616	-	51.56	>>	2	20	209
34219	chr9	49494116	49494135	+	51.2	>>	2	20	209
34220	chr12	17554295	17554314	+	51.2	>>	2	20	209
34221	chr9	88222169	88222188	-	51.16	>>	2	20	209
34222	chr1	55404542	55404561	+	51.12	>>	2	20	209
34223	chr12	57825931	57825950	+	51.06	>>	2	20	209
34224	chr3	57843966	57843985	+	50.94	>>	2	20	209
34225	chr16	22564764	22564783	+	50.8	>>	2	20	209
34226	chr7	132213675	132213694	-	50.6	>>	2	20	209
34227	chr16	72215914	72215933	-	50.38	>>	2	20	209
34228	chr18	16217031	16217050	+	50.2	>>	2	20	209
34229	chr11	113165297	113165316	-	50.12	>>	2	20	209
34230	chr14	34810922	34810941	+	49.88	>>	2	20	209
34231	chr17	83271677	83271696	+	49.25	>>	2	20	209
34232	chr12	78056172	78056191	+	49.12	>>	2	20	209
34233	chr16	89765679	89765698	-	49.0	>>	2	20	209
34234	chr13	112264852	112264871	-	48.94	>>	2	20	209
34235	chr13	112264855	112264874	-	48.88	>>	2	20	209
34236	chr2	118638274	118638293	+	48.7	>>	2	20	209
34237	chr15	32766466	32766485	-	48.47	>>	2	20	209
34238	chr1	21411386	21411405	+	48.44	>>	2	20	209
34239	chr6	43686121	43686140	+	48.3	>>	2	20	209
34240	chr13	30260113	30260132	-	48.25	>>	2	20	209
34241	chr9	60245108	60245127	+	47.97	>>	2	20	209
34242	chr1	103799500	103799519	+	47.94	>>	2	20	209
34243	chr7	86211545	86211564	-	47.94	>>	2	20	209
34244	chr11	40149490	40149509	-	47.47	>>	2	20	209
34245	chr11	25862970	25862989	-	47.2	>>	2	20	209
34246	chr16	72218208	72218227	+	47.12	>>	2	20	209
34247	chr15	44836383	44836402	+	47.12	>>	2	20	209
34248	chr16	64748436	64748455	-	47.0	>>	2	20	209
34249	chr3	14679375	14679394	+	46.8	>>	2	20	209
34250	chr17	86906315	86906334	-	46.8	>>	2	20	209
34251	chr18	57976796	57976815	+	46.8	>>	2	20	209
34252	chr6	13281045	13281064	-	46.75	>>	2	20	209
34253	chr12	17554309	17554328	-	46.62	>>	2	20	209
34254	chr3	68056531	68056550	+	46.62	>>	2	20	209
34255	chr3	9711102	9711121	+	46.56	>>	2	20	209
34256	chr16	37109440	37109459	+	46.34	>>	2	20	209
34257	chr16	96671788	96671807	-	46.06	>>	2	20	209
34258	chr3	153655299	153655318	-	46.06	>>	2	20	209
34259	chr18	58481865	58481884	-	45.88	>>	2	20	209
34260	chr7	125393828	125393847	-	45.75	>>	2	20	209
34261	chr16	25349805	25349824	-	45.62	>>	2	20	209
34262	chr4	74231656	74231675	-	45.38	>>	2	20	209
34263	chr4	74231658	74231677	+	45.22	>>	2	20	209
34264	chr13	89543209	89543228	-	45.2	>>	2	20	209
34265	chr1	179477243	179477262	-	45.0	>>	2	20	209
34266	chr4	127368529	127368548	+	44.75	>>	2	20	209
34267	chr3	25220803	25220822	-	44.62	>>	2	20	209
34268	chr12	41487217	41487236	-	44.56	>>	2	20	209
34269	chr14	102510621	102510640	-	44.4	>>	2	20	209
34270	chr4	25180062	25180081	-	44.38	>>	2	20	209
34271	chr3	31146116	31146135	+	44.2	>>	2	20	209
34272	chr16	58299639	58299658	+	44.12	>>	2	20	209
34273	chr5	16309782	16309801	+	43.94	>>	2	20	209
34274	chr7	118102436	118102455	-	43.88	>>	2	20	209
34275	chr5	16309780	16309799	-	43.75	>>	2	20	209
34276	chr13	51830906	51830925	+	43.62	>>	2	20	209
34277	chr6	100882571	100882590	+	43.6	>>	2	20	209
34278	chr1	54381456	54381475	-	43.56	>>	2	20	209
34279	chr7	143153991	143154010	+	43.38	>>	2	20	209
34280	chr9	122729740	122729759	-	43.3	>>	2	20	209
34281	chr2	113494885	113494904	+	43.2	>>	2	20	209
34282	chr13	113877596	113877615	+	43.12	>>	2	20	209
34283	chr12	74013946	74013965	-	43.12	>>	2	20	209
34284	chr1	120586652	120586671	+	43.1	>>	2	20	209
34285	chr17	42603598	42603617	-	43.06	>>	2	20	209
34286	chr8	50293731	50293750	-	42.88	>>	2	20	209
34287	chr1	5905000	5905019	-	42.8	>>	2	20	209
34288	chr16	27468962	27468981	+	42.75	>>	2	20	209
34289	chr15	70921072	70921091	-	42.62	>>	2	20	209
34290	chr8	91797706	91797725	+	42.6	>>	2	20	209
34291	chr3	80079950	80079969	+	42.5	>>	2	20	209
34292	chr18	16211890	16211909	-	42.47	>>	2	20	209
34293	chr3	113080921	113080940	-	42.47	>>	2	20	209
34294	chr2	17415562	17415581	-	42.34	>>	2	20	209
34295	chr7	49121484	49121503	-	42.3	>>	2	20	209
34296	chr18	16211892	16211911	+	42.3	>>	2	20	209
34297	chr8	26184368	26184387	+	42.22	>>	2	20	209
34298	chr2	37815860	37815879	+	42.2	>>	2	20	209
34299	chr6	6005818	6005837	+	42.06	>>	2	20	209
34300	chr2	27771666	27771685	-	0.05875	>>	2	20	209
34301	chr9	51333610	51333629	-	0.05902	>>	2	20	209
34302	chr1	35713888	35713907	+	0.05902	>>	2	20	209
34303	chr11	57783694	57783713	-	0.06	>>	2	20	209
34304	chr6	94057464	94057483	+	0.06033	>>	2	20	209
34305	chr16	23157002	23157021	-	0.0607	>>	2	20	209
34306	chr11	102262359	102262378	-	0.06146	>>	2	20	209
34307	chr9	71627181	71627200	+	0.06238	>>	2	20	209
34308	chr13	109771756	109771775	+	0.063	>>	2	20	209
34309	chr11	32340269	32340288	+	0.06323	>>	2	20	209
34310	chr7	143479908	143479927	+	0.0636	>>	2	20	209
34311	chr2	160592247	160592266	+	0.06445	>>	2	20	209
34312	chr5	147936524	147936543	+	0.06464	>>	2	20	209
34313	chr2	31681471	31681490	+	0.0647	>>	2	20	209
34314	chr11	102264619	102264638	-	0.0648	>>	2	20	209
34315	chr9	51332680	51332699	-	0.06537	>>	2	20	209
34316	chr6	122608718	122608737	-	0.0658	>>	2	20	209
34317	chr12	12419548	12419567	-	0.06604	>>	2	20	209
34318	chr8	115081358	115081377	-	0.06604	>>	2	20	209
34319	chr9	59675304	59675323	+	0.0661	>>	2	20	209
34320	chr1	85845211	85845230	+	0.0662	>>	2	20	209
34321	chr7	68361630	68361649	-	0.0665	>>	2	20	209
34322	chr7	27165173	27165192	+	0.0668	>>	2	20	209
34323	chr11	87951032	87951051	+	0.0669	>>	2	20	209
34324	chr15	74522072	74522091	-	0.06757	>>	2	20	209
34325	chr1	136526154	136526173	-	0.0676	>>	2	20	209
34326	chr7	121644706	121644725	+	0.0677	>>	2	20	209
34327	chr11	57465018	57465037	-	0.06805	>>	2	20	209
34328	chr6	31666754	31666773	-	0.0681	>>	2	20	209
34329	chr1	119089358	119089377	-	0.0688	>>	2	20	209
34330	chr6	91144406	91144425	-	0.06885	>>	2	20	209
34331	chr6	53755637	53755656	-	0.06885	>>	2	20	209
34332	chr15	73799759	73799778	+	0.0689	>>	2	20	209
34333	chr12	35196325	35196344	+	0.06915	>>	2	20	209
34334	chr3	107604713	107604732	+	0.06915	>>	2	20	209
34335	chr19	16339988	16340007	+	0.0697	>>	2	20	209
34336	chr11	117382598	117382617	-	0.0698	>>	2	20	209
34337	chr2	37810865	37810884	+	0.0699	>>	2	20	209
34338	chr8	62082085	62082104	-	0.0706	>>	2	20	209
34339	chr2	155815946	155815965	-	0.0707	>>	2	20	209
34340	chr1	189256297	189256316	-	0.07104	>>	2	20	209
34341	chr4	143024402	143024421	-	0.07117	>>	2	20	209
34342	chr6	54251572	54251591	+	0.0715	>>	2	20	209
34343	chr16	24827277	24827296	+	0.07166	>>	2	20	209
34344	chr4	107707733	107707752	-	0.07214	>>	2	20	209
34345	chr2	180785278	180785297	+	0.07227	>>	2	20	209
34346	chr7	100887357	100887376	-	0.07227	>>	2	20	209
34347	chr4	107363933	107363952	-	0.0724	>>	2	20	209
34348	chr15	11031216	11031235	+	0.07263	>>	2	20	209
34349	chr7	118106474	118106493	+	0.07263	>>	2	20	209
34350	chr2	155816480	155816499	-	0.07263	>>	2	20	209
34351	chr16	13431945	13431964	+	0.07263	>>	2	20	209
34352	chr9	31097502	31097521	+	0.0729	>>	2	20	209
34353	chr6	54253874	54253893	+	0.0729	>>	2	20	209
34354	chr8	36197827	36197846	+	0.0736	>>	2	20	209
34355	chr17	27192909	27192928	-	0.0738	>>	2	20	209
34356	chr6	112489407	112489426	+	0.074	>>	2	20	209
34357	chr18	65277708	65277727	-	0.0741	>>	2	20	209
34358	chr2	170412640	170412659	+	0.0741	>>	2	20	209
34359	chr6	112482766	112482785	-	0.07477	>>	2	20	209
34360	chr11	103336559	103336578	-	0.0749	>>	2	20	209
34361	chr8	111303982	111304001	+	0.075	>>	2	20	209
34362	chr12	8309973	8309992	-	0.07544	>>	2	20	209
34363	chr1	146518783	146518802	-	0.07556	>>	2	20	209
34364	chr13	51191001	51191020	+	0.0757	>>	2	20	209
34365	chr5	117091021	117091040	-	0.07574	>>	2	20	209
34366	chr1	180817862	180817881	-	0.07574	>>	2	20	209
34367	chr8	28971910	28971929	-	0.0762	>>	2	20	209
34368	chr14	32527415	32527434	-	0.07654	>>	2	20	209
34369	chr3	9714109	9714128	-	0.0768	>>	2	20	209
34370	chr11	119900895	119900914	-	0.0769	>>	2	20	209
34371	chr1	176213053	176213072	-	0.07733	>>	2	20	209
34372	chr17	34957294	34957313	-	0.0775	>>	2	20	209
34373	chr1	161735912	161735931	-	0.0779	>>	2	20	209
34374	chr2	131808494	131808513	-	0.0781	>>	2	20	209
34375	chr15	103197565	103197584	-	0.07825	>>	2	20	209
34376	chr4	107706855	107706874	+	0.079	>>	2	20	209
34377	chr13	116713069	116713088	-	0.0796	>>	2	20	209
34378	chr5	45420975	45420994	+	0.0797	>>	2	20	209
34379	chr5	44833247	44833266	+	0.07996	>>	2	20	209
34380	chr1	162337866	162337885	+	0.08026	>>	2	20	209
34381	chr3	85578480	85578499	+	0.0803	>>	2	20	209
34382	chr10	49780351	49780370	+	0.08044	>>	2	20	209
34383	chr4	63360534	63360553	-	0.0805	>>	2	20	209
34384	chr6	116199220	116199239	+	0.08075	>>	2	20	209
34385	chr13	20563099	20563118	+	0.0808	>>	2	20	209
34386	chr11	109864006	109864025	-	0.08105	>>	2	20	209
34387	chr7	107814915	107814934	-	0.0813	>>	2	20	209
34388	chr9	99674537	99674556	+	0.08136	>>	2	20	209
34389	chr1	162333396	162333415	+	0.0816	>>	2	20	209
34390	chr3	134655174	134655193	-	0.08167	>>	2	20	209
34391	chr13	20561395	20561414	-	0.08167	>>	2	20	209
34392	chr12	92307144	92307163	-	0.08167	>>	2	20	209
34393	chr4	63362775	63362794	+	0.0818	>>	2	20	209
34394	chr7	44662357	44662376	+	0.08203	>>	2	20	209
34395	chr15	98506279	98506298	-	0.0822	>>	2	20	209
34396	chr11	7204073	7204092	-	0.0823	>>	2	20	209
34397	chr1	89633204	89633223	+	0.08234	>>	2	20	209
34398	chr14	66354410	66354429	+	0.08264	>>	2	20	209
34399	chr9	121454140	121454159	+	0.08276	>>	2	20	209
34400	chr12	35192361	35192380	+	53.78	>>	1	20	216
34401	chr2	48886252	48886271	-	53.7	>>	1	20	216
34402	chr12	35192359	35192378	-	53.66	>>	1	20	216
34403	chr8	102781112	102781131	-	53.5	>>	1	20	216
34404	chr5	49961991	49962010	-	53.3	>>	1	20	216
34405	chr9	26776356	26776375	-	53.12	>>	1	20	216
34406	chr9	51152589	51152608	-	53.06	>>	1	20	216
34407	chr8	58566264	58566283	+	52.88	>>	1	20	216
34408	chr12	40837731	40837750	+	52.84	>>	1	20	216
34409	chr8	36523116	36523135	-	52.5	>>	1	20	216
34410	chr6	101261721	101261740	-	52.5	>>	1	20	216
34411	chr11	57467954	57467973	-	52.38	>>	1	20	216
34412	chr4	70621534	70621553	-	52.28	>>	1	20	216
34413	chr2	101905952	101905971	+	52.25	>>	1	20	216
34414	chr13	19698902	19698921	+	51.94	>>	1	20	216
34415	chr16	13117402	13117421	+	51.94	>>	1	20	216
34416	chr9	63136044	63136063	+	51.75	>>	1	20	216
34417	chr12	92303369	92303388	+	51.62	>>	1	20	216
34418	chr11	31949597	31949616	-	51.56	>>	1	20	216
34419	chr9	49494116	49494135	+	51.2	>>	1	20	216
34420	chr12	17554295	17554314	+	51.2	>>	1	20	216
34421	chr9	88222169	88222188	-	51.16	>>	1	20	216
34422	chr1	55404542	55404561	+	51.12	>>	1	20	216
34423	chr12	57825931	57825950	+	51.06	>>	1	20	216
34424	chr3	57843966	57843985	+	50.94	>>	1	20	216
34425	chr16	22564764	22564783	+	50.8	>>	1	20	216
34426	chr7	132213675	132213694	-	50.6	>>	1	20	216
34427	chr16	72215914	72215933	-	50.38	>>	1	20	216
34428	chr18	16217031	16217050	+	50.2	>>	1	20	216
34429	chr11	113165297	113165316	-	50.12	>>	1	20	216
34430	chr14	34810922	34810941	+	49.88	>>	1	20	216
34431	chr17	83271677	83271696	+	49.25	>>	1	20	216
34432	chr12	78056172	78056191	+	49.12	>>	1	20	216
34433	chr16	89765679	89765698	-	49.0	>>	1	20	216
34434	chr13	112264852	112264871	-	48.94	>>	1	20	216
34435	chr13	112264855	112264874	-	48.88	>>	1	20	216
34436	chr2	118638274	118638293	+	48.7	>>	1	20	216
34437	chr15	32766466	32766485	-	48.47	>>	1	20	216
34438	chr1	21411386	21411405	+	48.44	>>	1	20	216
34439	chr6	43686121	43686140	+	48.3	>>	1	20	216
34440	chr13	30260113	30260132	-	48.25	>>	1	20	216
34441	chr9	60245108	60245127	+	47.97	>>	1	20	216
34442	chr1	103799500	103799519	+	47.94	>>	1	20	216
34443	chr7	86211545	86211564	-	47.94	>>	1	20	216
34444	chr11	40149490	40149509	-	47.47	>>	1	20	216
34445	chr11	25862970	25862989	-	47.2	>>	1	20	216
34446	chr16	72218208	72218227	+	47.12	>>	1	20	216
34447	chr15	44836383	44836402	+	47.12	>>	1	20	216
34448	chr16	64748436	64748455	-	47.0	>>	1	20	216
34449	chr3	14679375	14679394	+	46.8	>>	1	20	216
34450	chr17	86906315	86906334	-	46.8	>>	1	20	216
34451	chr18	57976796	57976815	+	46.8	>>	1	20	216
34452	chr6	13281045	13281064	-	46.75	>>	1	20	216
34453	chr12	17554309	17554328	-	46.62	>>	1	20	216
34454	chr3	68056531	68056550	+	46.62	>>	1	20	216
34455	chr3	9711102	9711121	+	46.56	>>	1	20	216
34456	chr16	37109440	37109459	+	46.34	>>	1	20	216
34457	chr16	96671788	96671807	-	46.06	>>	1	20	216
34458	chr3	153655299	153655318	-	46.06	>>	1	20	216
34459	chr18	58481865	58481884	-	45.88	>>	1	20	216
34460	chr7	125393828	125393847	-	45.75	>>	1	20	216
34461	chr16	25349805	25349824	-	45.62	>>	1	20	216
34462	chr4	74231656	74231675	-	45.38	>>	1	20	216
34463	chr4	74231658	74231677	+	45.22	>>	1	20	216
34464	chr13	89543209	89543228	-	45.2	>>	1	20	216
34465	chr1	179477243	179477262	-	45.0	>>	1	20	216
34466	chr4	127368529	127368548	+	44.75	>>	1	20	216
34467	chr3	25220803	25220822	-	44.62	>>	1	20	216
34468	chr12	41487217	41487236	-	44.56	>>	1	20	216
34469	chr14	102510621	102510640	-	44.4	>>	1	20	216
34470	chr4	25180062	25180081	-	44.38	>>	1	20	216
34471	chr3	31146116	31146135	+	44.2	>>	1	20	216
34472	chr16	58299639	58299658	+	44.12	>>	1	20	216
34473	chr5	16309782	16309801	+	43.94	>>	1	20	216
34474	chr7	118102436	118102455	-	43.88	>>	1	20	216
34475	chr5	16309780	16309799	-	43.75	>>	1	20	216
34476	chr13	51830906	51830925	+	43.62	>>	1	20	216
34477	chr6	100882571	100882590	+	43.6	>>	1	20	216
34478	chr1	54381456	54381475	-	43.56	>>	1	20	216
34479	chr7	143153991	143154010	+	43.38	>>	1	20	216
34480	chr9	122729740	122729759	-	43.3	>>	1	20	216
34481	chr2	113494885	113494904	+	43.2	>>	1	20	216
34482	chr13	113877596	113877615	+	43.12	>>	1	20	216
34483	chr12	74013946	74013965	-	43.12	>>	1	20	216
34484	chr1	120586652	120586671	+	43.1	>>	1	20	216
