experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
5411	chr9	51333610	51333629	-	0.05902	>>	3	20	111
5412	chr1	35713888	35713907	+	0.05902	>>	3	20	111
5413	chr11	57783694	57783713	-	0.06	>>	3	20	111
5414	chr6	94057464	94057483	+	0.06033	>>	3	20	111
5415	chr16	23157002	23157021	-	0.0607	>>	3	20	111
5416	chr11	102262359	102262378	-	0.06146	>>	3	20	111
5417	chr9	71627181	71627200	+	0.06238	>>	3	20	111
5418	chr13	109771756	109771775	+	0.063	>>	3	20	111
5419	chr11	32340269	32340288	+	0.06323	>>	3	20	111
5420	chr12	35192361	35192380	+	53.78	>>	4	20	111
5421	chr2	48886252	48886271	-	53.7	>>	4	20	111
5422	chr12	35192359	35192378	-	53.66	>>	4	20	111
5423	chr8	102781112	102781131	-	53.5	>>	4	20	111
5424	chr5	49961991	49962010	-	53.3	>>	4	20	111
5425	chr9	26776356	26776375	-	53.12	>>	4	20	111
5426	chr9	51152589	51152608	-	53.06	>>	4	20	111
5427	chr8	58566264	58566283	+	52.88	>>	4	20	111
5428	chr12	40837731	40837750	+	52.84	>>	4	20	111
5429	chr8	36523116	36523135	-	52.5	>>	4	20	111
5430	chr2	27771666	27771685	-	0.05875	>>	4	20	111
5431	chr9	51333610	51333629	-	0.05902	>>	4	20	111
5432	chr1	35713888	35713907	+	0.05902	>>	4	20	111
5433	chr11	57783694	57783713	-	0.06	>>	4	20	111
5434	chr6	94057464	94057483	+	0.06033	>>	4	20	111
5435	chr16	23157002	23157021	-	0.0607	>>	4	20	111
5436	chr11	102262359	102262378	-	0.06146	>>	4	20	111
5437	chr9	71627181	71627200	+	0.06238	>>	4	20	111
5438	chr13	109771756	109771775	+	0.063	>>	4	20	111
5439	chr11	32340269	32340288	+	0.06323	>>	4	20	111
5440	chr12	35192361	35192380	+	53.78	>>	1	20	115
5441	chr2	48886252	48886271	-	53.7	>>	1	20	115
5442	chr12	35192359	35192378	-	53.66	>>	1	20	115
5443	chr8	102781112	102781131	-	53.5	>>	1	20	115
5444	chr5	49961991	49962010	-	53.3	>>	1	20	115
5445	chr9	26776356	26776375	-	53.12	>>	1	20	115
5446	chr9	51152589	51152608	-	53.06	>>	1	20	115
5447	chr8	58566264	58566283	+	52.88	>>	1	20	115
5448	chr12	40837731	40837750	+	52.84	>>	1	20	115
5449	chr8	36523116	36523135	-	52.5	>>	1	20	115
5450	chr2	27771666	27771685	-	0.05875	>>	1	20	115
5451	chr9	51333610	51333629	-	0.05902	>>	1	20	115
5452	chr1	35713888	35713907	+	0.05902	>>	1	20	115
5453	chr11	57783694	57783713	-	0.06	>>	1	20	115
5454	chr6	94057464	94057483	+	0.06033	>>	1	20	115
5455	chr16	23157002	23157021	-	0.0607	>>	1	20	115
5456	chr11	102262359	102262378	-	0.06146	>>	1	20	115
5457	chr9	71627181	71627200	+	0.06238	>>	1	20	115
5458	chr13	109771756	109771775	+	0.063	>>	1	20	115
5459	chr11	32340269	32340288	+	0.06323	>>	1	20	115
5460	chr12	35192361	35192380	+	53.78	>>	2	20	115
5461	chr2	48886252	48886271	-	53.7	>>	2	20	115
5462	chr12	35192359	35192378	-	53.66	>>	2	20	115
5463	chr8	102781112	102781131	-	53.5	>>	2	20	115
5464	chr5	49961991	49962010	-	53.3	>>	2	20	115
5465	chr9	26776356	26776375	-	53.12	>>	2	20	115
5466	chr9	51152589	51152608	-	53.06	>>	2	20	115
5467	chr8	58566264	58566283	+	52.88	>>	2	20	115
5468	chr12	40837731	40837750	+	52.84	>>	2	20	115
5469	chr8	36523116	36523135	-	52.5	>>	2	20	115
5470	chr2	27771666	27771685	-	0.05875	>>	2	20	115
5471	chr9	51333610	51333629	-	0.05902	>>	2	20	115
5472	chr1	35713888	35713907	+	0.05902	>>	2	20	115
5473	chr11	57783694	57783713	-	0.06	>>	2	20	115
5474	chr6	94057464	94057483	+	0.06033	>>	2	20	115
5475	chr16	23157002	23157021	-	0.0607	>>	2	20	115
5476	chr11	102262359	102262378	-	0.06146	>>	2	20	115
5477	chr9	71627181	71627200	+	0.06238	>>	2	20	115
5478	chr13	109771756	109771775	+	0.063	>>	2	20	115
5479	chr11	32340269	32340288	+	0.06323	>>	2	20	115
5480	chr12	35192361	35192380	+	53.78	>>	3	20	115
5481	chr2	48886252	48886271	-	53.7	>>	3	20	115
5482	chr12	35192359	35192378	-	53.66	>>	3	20	115
5483	chr8	102781112	102781131	-	53.5	>>	3	20	115
5484	chr5	49961991	49962010	-	53.3	>>	3	20	115
5485	chr9	26776356	26776375	-	53.12	>>	3	20	115
5486	chr9	51152589	51152608	-	53.06	>>	3	20	115
5487	chr8	58566264	58566283	+	52.88	>>	3	20	115
5488	chr12	40837731	40837750	+	52.84	>>	3	20	115
5489	chr8	36523116	36523135	-	52.5	>>	3	20	115
5490	chr2	27771666	27771685	-	0.05875	>>	3	20	115
5491	chr9	51333610	51333629	-	0.05902	>>	3	20	115
5492	chr1	35713888	35713907	+	0.05902	>>	3	20	115
5493	chr11	57783694	57783713	-	0.06	>>	3	20	115
5494	chr6	94057464	94057483	+	0.06033	>>	3	20	115
5495	chr16	23157002	23157021	-	0.0607	>>	3	20	115
5496	chr11	102262359	102262378	-	0.06146	>>	3	20	115
5497	chr9	71627181	71627200	+	0.06238	>>	3	20	115
5498	chr13	109771756	109771775	+	0.063	>>	3	20	115
5499	chr11	32340269	32340288	+	0.06323	>>	3	20	115
5500	chr12	35192361	35192380	+	53.78	>>	4	20	115
5501	chr2	48886252	48886271	-	53.7	>>	4	20	115
5502	chr12	35192359	35192378	-	53.66	>>	4	20	115
5503	chr8	102781112	102781131	-	53.5	>>	4	20	115
5504	chr5	49961991	49962010	-	53.3	>>	4	20	115
5505	chr9	26776356	26776375	-	53.12	>>	4	20	115
5506	chr9	51152589	51152608	-	53.06	>>	4	20	115
5507	chr8	58566264	58566283	+	52.88	>>	4	20	115
5508	chr12	40837731	40837750	+	52.84	>>	4	20	115
5509	chr8	36523116	36523135	-	52.5	>>	4	20	115
5510	chr2	27771666	27771685	-	0.05875	>>	4	20	115
5511	chr9	51333610	51333629	-	0.05902	>>	4	20	115
5512	chr1	35713888	35713907	+	0.05902	>>	4	20	115
5513	chr11	57783694	57783713	-	0.06	>>	4	20	115
5514	chr6	94057464	94057483	+	0.06033	>>	4	20	115
5515	chr16	23157002	23157021	-	0.0607	>>	4	20	115
5516	chr11	102262359	102262378	-	0.06146	>>	4	20	115
5517	chr9	71627181	71627200	+	0.06238	>>	4	20	115
5518	chr13	109771756	109771775	+	0.063	>>	4	20	115
5519	chr11	32340269	32340288	+	0.06323	>>	4	20	115
5520	chr12	35192361	35192380	+	53.78	>>	1	20	119
5521	chr2	48886252	48886271	-	53.7	>>	1	20	119
5522	chr12	35192359	35192378	-	53.66	>>	1	20	119
5523	chr8	102781112	102781131	-	53.5	>>	1	20	119
5524	chr5	49961991	49962010	-	53.3	>>	1	20	119
5525	chr9	26776356	26776375	-	53.12	>>	1	20	119
5526	chr9	51152589	51152608	-	53.06	>>	1	20	119
5527	chr8	58566264	58566283	+	52.88	>>	1	20	119
5528	chr12	40837731	40837750	+	52.84	>>	1	20	119
5529	chr8	36523116	36523135	-	52.5	>>	1	20	119
5530	chr2	27771666	27771685	-	0.05875	>>	1	20	119
5531	chr9	51333610	51333629	-	0.05902	>>	1	20	119
5532	chr1	35713888	35713907	+	0.05902	>>	1	20	119
5533	chr11	57783694	57783713	-	0.06	>>	1	20	119
5534	chr6	94057464	94057483	+	0.06033	>>	1	20	119
5535	chr16	23157002	23157021	-	0.0607	>>	1	20	119
5536	chr11	102262359	102262378	-	0.06146	>>	1	20	119
5537	chr9	71627181	71627200	+	0.06238	>>	1	20	119
5538	chr13	109771756	109771775	+	0.063	>>	1	20	119
5539	chr11	32340269	32340288	+	0.06323	>>	1	20	119
5540	chr12	35192361	35192380	+	53.78	>>	2	20	119
5541	chr2	48886252	48886271	-	53.7	>>	2	20	119
5542	chr12	35192359	35192378	-	53.66	>>	2	20	119
5543	chr8	102781112	102781131	-	53.5	>>	2	20	119
5544	chr5	49961991	49962010	-	53.3	>>	2	20	119
5545	chr9	26776356	26776375	-	53.12	>>	2	20	119
5546	chr9	51152589	51152608	-	53.06	>>	2	20	119
5547	chr8	58566264	58566283	+	52.88	>>	2	20	119
5548	chr12	40837731	40837750	+	52.84	>>	2	20	119
5549	chr8	36523116	36523135	-	52.5	>>	2	20	119
5550	chr2	27771666	27771685	-	0.05875	>>	2	20	119
5551	chr9	51333610	51333629	-	0.05902	>>	2	20	119
5552	chr1	35713888	35713907	+	0.05902	>>	2	20	119
5553	chr11	57783694	57783713	-	0.06	>>	2	20	119
5554	chr6	94057464	94057483	+	0.06033	>>	2	20	119
5555	chr16	23157002	23157021	-	0.0607	>>	2	20	119
5556	chr11	102262359	102262378	-	0.06146	>>	2	20	119
5557	chr9	71627181	71627200	+	0.06238	>>	2	20	119
5558	chr13	109771756	109771775	+	0.063	>>	2	20	119
5559	chr11	32340269	32340288	+	0.06323	>>	2	20	119
5560	chr12	35192361	35192380	+	53.78	>>	3	20	119
5561	chr2	48886252	48886271	-	53.7	>>	3	20	119
5562	chr12	35192359	35192378	-	53.66	>>	3	20	119
5563	chr8	102781112	102781131	-	53.5	>>	3	20	119
5564	chr5	49961991	49962010	-	53.3	>>	3	20	119
5565	chr9	26776356	26776375	-	53.12	>>	3	20	119
5566	chr9	51152589	51152608	-	53.06	>>	3	20	119
5567	chr8	58566264	58566283	+	52.88	>>	3	20	119
5568	chr12	40837731	40837750	+	52.84	>>	3	20	119
5569	chr8	36523116	36523135	-	52.5	>>	3	20	119
5570	chr2	27771666	27771685	-	0.05875	>>	3	20	119
5571	chr9	51333610	51333629	-	0.05902	>>	3	20	119
5572	chr1	35713888	35713907	+	0.05902	>>	3	20	119
5573	chr11	57783694	57783713	-	0.06	>>	3	20	119
5574	chr6	94057464	94057483	+	0.06033	>>	3	20	119
5575	chr16	23157002	23157021	-	0.0607	>>	3	20	119
5576	chr11	102262359	102262378	-	0.06146	>>	3	20	119
5577	chr9	71627181	71627200	+	0.06238	>>	3	20	119
5578	chr13	109771756	109771775	+	0.063	>>	3	20	119
5579	chr11	32340269	32340288	+	0.06323	>>	3	20	119
5580	chr12	35192361	35192380	+	53.78	>>	4	20	119
5581	chr2	48886252	48886271	-	53.7	>>	4	20	119
5582	chr12	35192359	35192378	-	53.66	>>	4	20	119
5583	chr8	102781112	102781131	-	53.5	>>	4	20	119
5584	chr5	49961991	49962010	-	53.3	>>	4	20	119
5585	chr9	26776356	26776375	-	53.12	>>	4	20	119
5586	chr9	51152589	51152608	-	53.06	>>	4	20	119
5587	chr8	58566264	58566283	+	52.88	>>	4	20	119
5588	chr12	40837731	40837750	+	52.84	>>	4	20	119
5589	chr8	36523116	36523135	-	52.5	>>	4	20	119
5590	chr2	27771666	27771685	-	0.05875	>>	4	20	119
5591	chr9	51333610	51333629	-	0.05902	>>	4	20	119
5592	chr1	35713888	35713907	+	0.05902	>>	4	20	119
5593	chr11	57783694	57783713	-	0.06	>>	4	20	119
5594	chr6	94057464	94057483	+	0.06033	>>	4	20	119
5595	chr16	23157002	23157021	-	0.0607	>>	4	20	119
5596	chr11	102262359	102262378	-	0.06146	>>	4	20	119
5597	chr9	71627181	71627200	+	0.06238	>>	4	20	119
5598	chr13	109771756	109771775	+	0.063	>>	4	20	119
5599	chr11	32340269	32340288	+	0.06323	>>	4	20	119
5600	chr12	35192361	35192380	+	53.78	>>	1	20	123
5601	chr2	48886252	48886271	-	53.7	>>	1	20	123
5602	chr12	35192359	35192378	-	53.66	>>	1	20	123
5603	chr8	102781112	102781131	-	53.5	>>	1	20	123
5604	chr5	49961991	49962010	-	53.3	>>	1	20	123
5605	chr9	26776356	26776375	-	53.12	>>	1	20	123
5606	chr9	51152589	51152608	-	53.06	>>	1	20	123
5607	chr8	58566264	58566283	+	52.88	>>	1	20	123
5608	chr12	40837731	40837750	+	52.84	>>	1	20	123
5609	chr8	36523116	36523135	-	52.5	>>	1	20	123
5610	chr2	27771666	27771685	-	0.05875	>>	1	20	123
5611	chr9	51333610	51333629	-	0.05902	>>	1	20	123
5612	chr1	35713888	35713907	+	0.05902	>>	1	20	123
5613	chr11	57783694	57783713	-	0.06	>>	1	20	123
5614	chr6	94057464	94057483	+	0.06033	>>	1	20	123
5615	chr16	23157002	23157021	-	0.0607	>>	1	20	123
5616	chr11	102262359	102262378	-	0.06146	>>	1	20	123
5617	chr9	71627181	71627200	+	0.06238	>>	1	20	123
5618	chr13	109771756	109771775	+	0.063	>>	1	20	123
5619	chr11	32340269	32340288	+	0.06323	>>	1	20	123
5620	chr12	35192361	35192380	+	53.78	>>	2	20	123
5621	chr2	48886252	48886271	-	53.7	>>	2	20	123
5622	chr12	35192359	35192378	-	53.66	>>	2	20	123
5623	chr8	102781112	102781131	-	53.5	>>	2	20	123
5624	chr5	49961991	49962010	-	53.3	>>	2	20	123
5625	chr9	26776356	26776375	-	53.12	>>	2	20	123
5626	chr9	51152589	51152608	-	53.06	>>	2	20	123
5627	chr8	58566264	58566283	+	52.88	>>	2	20	123
5628	chr12	40837731	40837750	+	52.84	>>	2	20	123
5629	chr8	36523116	36523135	-	52.5	>>	2	20	123
5630	chr2	27771666	27771685	-	0.05875	>>	2	20	123
5631	chr9	51333610	51333629	-	0.05902	>>	2	20	123
5632	chr1	35713888	35713907	+	0.05902	>>	2	20	123
5633	chr11	57783694	57783713	-	0.06	>>	2	20	123
5634	chr6	94057464	94057483	+	0.06033	>>	2	20	123
5635	chr16	23157002	23157021	-	0.0607	>>	2	20	123
5636	chr11	102262359	102262378	-	0.06146	>>	2	20	123
5637	chr9	71627181	71627200	+	0.06238	>>	2	20	123
5638	chr13	109771756	109771775	+	0.063	>>	2	20	123
5639	chr11	32340269	32340288	+	0.06323	>>	2	20	123
5640	chr12	35192361	35192380	+	53.78	>>	3	20	123
5641	chr2	48886252	48886271	-	53.7	>>	3	20	123
5642	chr12	35192359	35192378	-	53.66	>>	3	20	123
5643	chr8	102781112	102781131	-	53.5	>>	3	20	123
5644	chr5	49961991	49962010	-	53.3	>>	3	20	123
5645	chr9	26776356	26776375	-	53.12	>>	3	20	123
5646	chr9	51152589	51152608	-	53.06	>>	3	20	123
5647	chr8	58566264	58566283	+	52.88	>>	3	20	123
5648	chr12	40837731	40837750	+	52.84	>>	3	20	123
5649	chr8	36523116	36523135	-	52.5	>>	3	20	123
5650	chr2	27771666	27771685	-	0.05875	>>	3	20	123
5651	chr9	51333610	51333629	-	0.05902	>>	3	20	123
5652	chr1	35713888	35713907	+	0.05902	>>	3	20	123
5653	chr11	57783694	57783713	-	0.06	>>	3	20	123
5654	chr6	94057464	94057483	+	0.06033	>>	3	20	123
5655	chr16	23157002	23157021	-	0.0607	>>	3	20	123
5656	chr11	102262359	102262378	-	0.06146	>>	3	20	123
5657	chr9	71627181	71627200	+	0.06238	>>	3	20	123
5658	chr13	109771756	109771775	+	0.063	>>	3	20	123
5659	chr11	32340269	32340288	+	0.06323	>>	3	20	123
5660	chr12	35192361	35192380	+	53.78	>>	4	20	123
5661	chr2	48886252	48886271	-	53.7	>>	4	20	123
5662	chr12	35192359	35192378	-	53.66	>>	4	20	123
5663	chr8	102781112	102781131	-	53.5	>>	4	20	123
5664	chr5	49961991	49962010	-	53.3	>>	4	20	123
5665	chr9	26776356	26776375	-	53.12	>>	4	20	123
5666	chr9	51152589	51152608	-	53.06	>>	4	20	123
5667	chr8	58566264	58566283	+	52.88	>>	4	20	123
5668	chr12	40837731	40837750	+	52.84	>>	4	20	123
5669	chr8	36523116	36523135	-	52.5	>>	4	20	123
5670	chr2	27771666	27771685	-	0.05875	>>	4	20	123
5671	chr9	51333610	51333629	-	0.05902	>>	4	20	123
5672	chr1	35713888	35713907	+	0.05902	>>	4	20	123
5673	chr11	57783694	57783713	-	0.06	>>	4	20	123
5674	chr6	94057464	94057483	+	0.06033	>>	4	20	123
5675	chr16	23157002	23157021	-	0.0607	>>	4	20	123
5676	chr11	102262359	102262378	-	0.06146	>>	4	20	123
5677	chr9	71627181	71627200	+	0.06238	>>	4	20	123
5678	chr13	109771756	109771775	+	0.063	>>	4	20	123
5679	chr11	32340269	32340288	+	0.06323	>>	4	20	123
5680	chr12	35192361	35192380	+	53.78	>>	1	20	127
5681	chr2	48886252	48886271	-	53.7	>>	1	20	127
5682	chr12	35192359	35192378	-	53.66	>>	1	20	127
5683	chr8	102781112	102781131	-	53.5	>>	1	20	127
5684	chr5	49961991	49962010	-	53.3	>>	1	20	127
5685	chr9	26776356	26776375	-	53.12	>>	1	20	127
5686	chr9	51152589	51152608	-	53.06	>>	1	20	127
5687	chr8	58566264	58566283	+	52.88	>>	1	20	127
5688	chr12	40837731	40837750	+	52.84	>>	1	20	127
5689	chr8	36523116	36523135	-	52.5	>>	1	20	127
5690	chr2	27771666	27771685	-	0.05875	>>	1	20	127
5691	chr9	51333610	51333629	-	0.05902	>>	1	20	127
5692	chr1	35713888	35713907	+	0.05902	>>	1	20	127
5693	chr11	57783694	57783713	-	0.06	>>	1	20	127
5694	chr6	94057464	94057483	+	0.06033	>>	1	20	127
5695	chr16	23157002	23157021	-	0.0607	>>	1	20	127
5696	chr11	102262359	102262378	-	0.06146	>>	1	20	127
5697	chr9	71627181	71627200	+	0.06238	>>	1	20	127
5698	chr13	109771756	109771775	+	0.063	>>	1	20	127
5699	chr11	32340269	32340288	+	0.06323	>>	1	20	127
5700	chr12	35192361	35192380	+	53.78	>>	2	20	127
5701	chr2	48886252	48886271	-	53.7	>>	2	20	127
5702	chr12	35192359	35192378	-	53.66	>>	2	20	127
5703	chr8	102781112	102781131	-	53.5	>>	2	20	127
5704	chr5	49961991	49962010	-	53.3	>>	2	20	127
5705	chr9	26776356	26776375	-	53.12	>>	2	20	127
5706	chr9	51152589	51152608	-	53.06	>>	2	20	127
5707	chr8	58566264	58566283	+	52.88	>>	2	20	127
5708	chr12	40837731	40837750	+	52.84	>>	2	20	127
5709	chr8	36523116	36523135	-	52.5	>>	2	20	127
5710	chr2	27771666	27771685	-	0.05875	>>	2	20	127
5711	chr9	51333610	51333629	-	0.05902	>>	2	20	127
5712	chr1	35713888	35713907	+	0.05902	>>	2	20	127
5713	chr11	57783694	57783713	-	0.06	>>	2	20	127
5714	chr6	94057464	94057483	+	0.06033	>>	2	20	127
5715	chr16	23157002	23157021	-	0.0607	>>	2	20	127
5716	chr11	102262359	102262378	-	0.06146	>>	2	20	127
5717	chr9	71627181	71627200	+	0.06238	>>	2	20	127
5718	chr13	109771756	109771775	+	0.063	>>	2	20	127
5719	chr11	32340269	32340288	+	0.06323	>>	2	20	127
5720	chr12	35192361	35192380	+	53.78	>>	3	20	127
5721	chr2	48886252	48886271	-	53.7	>>	3	20	127
5722	chr12	35192359	35192378	-	53.66	>>	3	20	127
5723	chr8	102781112	102781131	-	53.5	>>	3	20	127
5724	chr5	49961991	49962010	-	53.3	>>	3	20	127
5725	chr9	26776356	26776375	-	53.12	>>	3	20	127
5726	chr9	51152589	51152608	-	53.06	>>	3	20	127
5727	chr8	58566264	58566283	+	52.88	>>	3	20	127
5728	chr12	40837731	40837750	+	52.84	>>	3	20	127
5729	chr8	36523116	36523135	-	52.5	>>	3	20	127
5730	chr2	27771666	27771685	-	0.05875	>>	3	20	127
5731	chr9	51333610	51333629	-	0.05902	>>	3	20	127
5732	chr1	35713888	35713907	+	0.05902	>>	3	20	127
5733	chr11	57783694	57783713	-	0.06	>>	3	20	127
5734	chr6	94057464	94057483	+	0.06033	>>	3	20	127
5735	chr16	23157002	23157021	-	0.0607	>>	3	20	127
5736	chr11	102262359	102262378	-	0.06146	>>	3	20	127
5737	chr9	71627181	71627200	+	0.06238	>>	3	20	127
5738	chr13	109771756	109771775	+	0.063	>>	3	20	127
5739	chr11	32340269	32340288	+	0.06323	>>	3	20	127
5740	chr12	35192361	35192380	+	53.78	>>	4	20	127
5741	chr2	48886252	48886271	-	53.7	>>	4	20	127
5742	chr12	35192359	35192378	-	53.66	>>	4	20	127
5743	chr8	102781112	102781131	-	53.5	>>	4	20	127
5744	chr5	49961991	49962010	-	53.3	>>	4	20	127
5745	chr9	26776356	26776375	-	53.12	>>	4	20	127
5746	chr9	51152589	51152608	-	53.06	>>	4	20	127
5747	chr8	58566264	58566283	+	52.88	>>	4	20	127
5748	chr12	40837731	40837750	+	52.84	>>	4	20	127
5749	chr8	36523116	36523135	-	52.5	>>	4	20	127
5750	chr2	27771666	27771685	-	0.05875	>>	4	20	127
5751	chr9	51333610	51333629	-	0.05902	>>	4	20	127
5752	chr1	35713888	35713907	+	0.05902	>>	4	20	127
5753	chr11	57783694	57783713	-	0.06	>>	4	20	127
5754	chr6	94057464	94057483	+	0.06033	>>	4	20	127
5755	chr16	23157002	23157021	-	0.0607	>>	4	20	127
5756	chr11	102262359	102262378	-	0.06146	>>	4	20	127
5757	chr9	71627181	71627200	+	0.06238	>>	4	20	127
5758	chr13	109771756	109771775	+	0.063	>>	4	20	127
5759	chr11	32340269	32340288	+	0.06323	>>	4	20	127
5760	chr12	35192361	35192380	+	53.78	>>	1	20	132
5761	chr2	48886252	48886271	-	53.7	>>	1	20	132
5762	chr12	35192359	35192378	-	53.66	>>	1	20	132
5763	chr8	102781112	102781131	-	53.5	>>	1	20	132
5764	chr5	49961991	49962010	-	53.3	>>	1	20	132
5765	chr9	26776356	26776375	-	53.12	>>	1	20	132
5766	chr9	51152589	51152608	-	53.06	>>	1	20	132
5767	chr8	58566264	58566283	+	52.88	>>	1	20	132
5768	chr12	40837731	40837750	+	52.84	>>	1	20	132
5769	chr8	36523116	36523135	-	52.5	>>	1	20	132
5770	chr2	27771666	27771685	-	0.05875	>>	1	20	132
5771	chr9	51333610	51333629	-	0.05902	>>	1	20	132
5772	chr1	35713888	35713907	+	0.05902	>>	1	20	132
5773	chr11	57783694	57783713	-	0.06	>>	1	20	132
5774	chr6	94057464	94057483	+	0.06033	>>	1	20	132
5775	chr16	23157002	23157021	-	0.0607	>>	1	20	132
5776	chr11	102262359	102262378	-	0.06146	>>	1	20	132
5777	chr9	71627181	71627200	+	0.06238	>>	1	20	132
5778	chr13	109771756	109771775	+	0.063	>>	1	20	132
5779	chr11	32340269	32340288	+	0.06323	>>	1	20	132
5780	chr12	35192361	35192380	+	53.78	>>	2	20	132
5781	chr2	48886252	48886271	-	53.7	>>	2	20	132
5782	chr12	35192359	35192378	-	53.66	>>	2	20	132
5783	chr8	102781112	102781131	-	53.5	>>	2	20	132
5784	chr5	49961991	49962010	-	53.3	>>	2	20	132
5785	chr9	26776356	26776375	-	53.12	>>	2	20	132
5786	chr9	51152589	51152608	-	53.06	>>	2	20	132
5787	chr8	58566264	58566283	+	52.88	>>	2	20	132
5788	chr12	40837731	40837750	+	52.84	>>	2	20	132
5789	chr8	36523116	36523135	-	52.5	>>	2	20	132
5790	chr2	27771666	27771685	-	0.05875	>>	2	20	132
5791	chr9	51333610	51333629	-	0.05902	>>	2	20	132
5792	chr1	35713888	35713907	+	0.05902	>>	2	20	132
5793	chr11	57783694	57783713	-	0.06	>>	2	20	132
5794	chr6	94057464	94057483	+	0.06033	>>	2	20	132
5795	chr16	23157002	23157021	-	0.0607	>>	2	20	132
5796	chr11	102262359	102262378	-	0.06146	>>	2	20	132
5797	chr9	71627181	71627200	+	0.06238	>>	2	20	132
5798	chr13	109771756	109771775	+	0.063	>>	2	20	132
5799	chr11	32340269	32340288	+	0.06323	>>	2	20	132
5800	chr12	35192361	35192380	+	53.78	>>	3	20	132
5801	chr2	48886252	48886271	-	53.7	>>	3	20	132
5802	chr12	35192359	35192378	-	53.66	>>	3	20	132
5803	chr8	102781112	102781131	-	53.5	>>	3	20	132
5804	chr5	49961991	49962010	-	53.3	>>	3	20	132
5805	chr9	26776356	26776375	-	53.12	>>	3	20	132
5806	chr9	51152589	51152608	-	53.06	>>	3	20	132
5807	chr8	58566264	58566283	+	52.88	>>	3	20	132
5808	chr12	40837731	40837750	+	52.84	>>	3	20	132
5809	chr8	36523116	36523135	-	52.5	>>	3	20	132
5810	chr2	27771666	27771685	-	0.05875	>>	3	20	132
5811	chr9	51333610	51333629	-	0.05902	>>	3	20	132
5812	chr1	35713888	35713907	+	0.05902	>>	3	20	132
5813	chr11	57783694	57783713	-	0.06	>>	3	20	132
5814	chr6	94057464	94057483	+	0.06033	>>	3	20	132
5815	chr16	23157002	23157021	-	0.0607	>>	3	20	132
5816	chr11	102262359	102262378	-	0.06146	>>	3	20	132
5817	chr9	71627181	71627200	+	0.06238	>>	3	20	132
5818	chr13	109771756	109771775	+	0.063	>>	3	20	132
5819	chr11	32340269	32340288	+	0.06323	>>	3	20	132
5820	chr12	35192361	35192380	+	53.78	>>	4	20	132
5821	chr2	48886252	48886271	-	53.7	>>	4	20	132
5822	chr12	35192359	35192378	-	53.66	>>	4	20	132
5823	chr8	102781112	102781131	-	53.5	>>	4	20	132
5824	chr5	49961991	49962010	-	53.3	>>	4	20	132
5825	chr9	26776356	26776375	-	53.12	>>	4	20	132
5826	chr9	51152589	51152608	-	53.06	>>	4	20	132
5827	chr8	58566264	58566283	+	52.88	>>	4	20	132
5828	chr12	40837731	40837750	+	52.84	>>	4	20	132
5829	chr8	36523116	36523135	-	52.5	>>	4	20	132
5830	chr2	27771666	27771685	-	0.05875	>>	4	20	132
5831	chr9	51333610	51333629	-	0.05902	>>	4	20	132
5832	chr1	35713888	35713907	+	0.05902	>>	4	20	132
5833	chr11	57783694	57783713	-	0.06	>>	4	20	132
5834	chr6	94057464	94057483	+	0.06033	>>	4	20	132
5835	chr16	23157002	23157021	-	0.0607	>>	4	20	132
5836	chr11	102262359	102262378	-	0.06146	>>	4	20	132
5837	chr9	71627181	71627200	+	0.06238	>>	4	20	132
5838	chr13	109771756	109771775	+	0.063	>>	4	20	132
5839	chr11	32340269	32340288	+	0.06323	>>	4	20	132
5840	chr12	35192361	35192380	+	53.78	>>	1	20	137
5841	chr2	48886252	48886271	-	53.7	>>	1	20	137
5842	chr12	35192359	35192378	-	53.66	>>	1	20	137
5843	chr8	102781112	102781131	-	53.5	>>	1	20	137
5844	chr5	49961991	49962010	-	53.3	>>	1	20	137
5845	chr9	26776356	26776375	-	53.12	>>	1	20	137
5846	chr9	51152589	51152608	-	53.06	>>	1	20	137
5847	chr8	58566264	58566283	+	52.88	>>	1	20	137
5848	chr12	40837731	40837750	+	52.84	>>	1	20	137
5849	chr8	36523116	36523135	-	52.5	>>	1	20	137
5850	chr2	27771666	27771685	-	0.05875	>>	1	20	137
5851	chr9	51333610	51333629	-	0.05902	>>	1	20	137
5852	chr1	35713888	35713907	+	0.05902	>>	1	20	137
5853	chr11	57783694	57783713	-	0.06	>>	1	20	137
5854	chr6	94057464	94057483	+	0.06033	>>	1	20	137
5855	chr16	23157002	23157021	-	0.0607	>>	1	20	137
5856	chr11	102262359	102262378	-	0.06146	>>	1	20	137
5857	chr9	71627181	71627200	+	0.06238	>>	1	20	137
5858	chr13	109771756	109771775	+	0.063	>>	1	20	137
5859	chr11	32340269	32340288	+	0.06323	>>	1	20	137
5860	chr12	35192361	35192380	+	53.78	>>	2	20	137
5861	chr2	48886252	48886271	-	53.7	>>	2	20	137
5862	chr12	35192359	35192378	-	53.66	>>	2	20	137
5863	chr8	102781112	102781131	-	53.5	>>	2	20	137
5864	chr5	49961991	49962010	-	53.3	>>	2	20	137
5865	chr9	26776356	26776375	-	53.12	>>	2	20	137
5866	chr9	51152589	51152608	-	53.06	>>	2	20	137
5867	chr8	58566264	58566283	+	52.88	>>	2	20	137
5868	chr12	40837731	40837750	+	52.84	>>	2	20	137
5869	chr8	36523116	36523135	-	52.5	>>	2	20	137
