experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
2818	chr9	71627181	71627200	+	0.06238	<<	0	14	76
2819	chr13	109771756	109771775	+	0.063	<<	0	14	76
2820	chr2	48886252	48886271	-	53.7	<<	1	14	76
2821	chr12	35192359	35192378	-	53.66	<<	1	14	76
2822	chr8	102781112	102781131	-	53.5	<<	1	14	76
2823	chr5	49961991	49962010	-	53.3	<<	1	14	76
2824	chr9	26776356	26776375	-	53.12	<<	1	14	76
2825	chr9	51152589	51152608	-	53.06	<<	1	14	76
2826	chr8	58566264	58566283	+	52.88	<<	1	14	76
2827	chr12	40837731	40837750	+	52.84	<<	1	14	76
2828	chr6	101261721	101261740	-	52.5	<<	1	14	76
2829	chr8	36523116	36523135	-	52.5	<<	1	14	76
2830	chr8	45342919	45342938	+	0.05832	<<	1	14	76
2831	chr2	27771666	27771685	-	0.05875	<<	1	14	76
2832	chr9	51333610	51333629	-	0.05902	<<	1	14	76
2833	chr1	35713888	35713907	+	0.05902	<<	1	14	76
2834	chr11	57783694	57783713	-	0.06	<<	1	14	76
2835	chr6	94057464	94057483	+	0.06033	<<	1	14	76
2836	chr16	23157002	23157021	-	0.0607	<<	1	14	76
2837	chr11	102262359	102262378	-	0.06146	<<	1	14	76
2838	chr9	71627181	71627200	+	0.06238	<<	1	14	76
2839	chr13	109771756	109771775	+	0.063	<<	1	14	76
2840	chr2	48886252	48886271	-	53.7	<<	2	14	76
2841	chr12	35192359	35192378	-	53.66	<<	2	14	76
2842	chr8	102781112	102781131	-	53.5	<<	2	14	76
2843	chr5	49961991	49962010	-	53.3	<<	2	14	76
2844	chr9	26776356	26776375	-	53.12	<<	2	14	76
2845	chr9	51152589	51152608	-	53.06	<<	2	14	76
2846	chr8	58566264	58566283	+	52.88	<<	2	14	76
2847	chr12	40837731	40837750	+	52.84	<<	2	14	76
2848	chr6	101261721	101261740	-	52.5	<<	2	14	76
2849	chr8	36523116	36523135	-	52.5	<<	2	14	76
2850	chr8	45342919	45342938	+	0.05832	<<	2	14	76
2851	chr2	27771666	27771685	-	0.05875	<<	2	14	76
2852	chr9	51333610	51333629	-	0.05902	<<	2	14	76
2853	chr1	35713888	35713907	+	0.05902	<<	2	14	76
2854	chr11	57783694	57783713	-	0.06	<<	2	14	76
2855	chr6	94057464	94057483	+	0.06033	<<	2	14	76
2856	chr16	23157002	23157021	-	0.0607	<<	2	14	76
2857	chr11	102262359	102262378	-	0.06146	<<	2	14	76
2858	chr9	71627181	71627200	+	0.06238	<<	2	14	76
2859	chr13	109771756	109771775	+	0.063	<<	2	14	76
2860	chr2	48886252	48886271	-	53.7	<<	3	14	76
2861	chr12	35192359	35192378	-	53.66	<<	3	14	76
2862	chr8	102781112	102781131	-	53.5	<<	3	14	76
2863	chr5	49961991	49962010	-	53.3	<<	3	14	76
2864	chr9	26776356	26776375	-	53.12	<<	3	14	76
2865	chr9	51152589	51152608	-	53.06	<<	3	14	76
2866	chr8	58566264	58566283	+	52.88	<<	3	14	76
2867	chr12	40837731	40837750	+	52.84	<<	3	14	76
2868	chr6	101261721	101261740	-	52.5	<<	3	14	76
2869	chr8	36523116	36523135	-	52.5	<<	3	14	76
2870	chr8	45342919	45342938	+	0.05832	<<	3	14	76
2871	chr2	27771666	27771685	-	0.05875	<<	3	14	76
2872	chr9	51333610	51333629	-	0.05902	<<	3	14	76
2873	chr1	35713888	35713907	+	0.05902	<<	3	14	76
2874	chr11	57783694	57783713	-	0.06	<<	3	14	76
2875	chr6	94057464	94057483	+	0.06033	<<	3	14	76
2876	chr16	23157002	23157021	-	0.0607	<<	3	14	76
2877	chr11	102262359	102262378	-	0.06146	<<	3	14	76
2878	chr9	71627181	71627200	+	0.06238	<<	3	14	76
2879	chr13	109771756	109771775	+	0.063	<<	3	14	76
2880	chr2	48886252	48886271	-	53.7	<<	4	14	76
2881	chr12	35192359	35192378	-	53.66	<<	4	14	76
2882	chr8	102781112	102781131	-	53.5	<<	4	14	76
2883	chr5	49961991	49962010	-	53.3	<<	4	14	76
2884	chr9	26776356	26776375	-	53.12	<<	4	14	76
2885	chr9	51152589	51152608	-	53.06	<<	4	14	76
2886	chr8	58566264	58566283	+	52.88	<<	4	14	76
2887	chr12	40837731	40837750	+	52.84	<<	4	14	76
2888	chr6	101261721	101261740	-	52.5	<<	4	14	76
2889	chr8	36523116	36523135	-	52.5	<<	4	14	76
2890	chr8	45342919	45342938	+	0.05832	<<	4	14	76
2891	chr2	27771666	27771685	-	0.05875	<<	4	14	76
2892	chr9	51333610	51333629	-	0.05902	<<	4	14	76
2893	chr1	35713888	35713907	+	0.05902	<<	4	14	76
2894	chr11	57783694	57783713	-	0.06	<<	4	14	76
2895	chr6	94057464	94057483	+	0.06033	<<	4	14	76
2896	chr16	23157002	23157021	-	0.0607	<<	4	14	76
2897	chr11	102262359	102262378	-	0.06146	<<	4	14	76
2898	chr9	71627181	71627200	+	0.06238	<<	4	14	76
2899	chr13	109771756	109771775	+	0.063	<<	4	14	76
2900	chr2	48886252	48886271	-	53.7	<<	5	14	76
2901	chr12	35192359	35192378	-	53.66	<<	5	14	76
2902	chr8	102781112	102781131	-	53.5	<<	5	14	76
2903	chr5	49961991	49962010	-	53.3	<<	5	14	76
2904	chr9	26776356	26776375	-	53.12	<<	5	14	76
2905	chr9	51152589	51152608	-	53.06	<<	5	14	76
2906	chr8	58566264	58566283	+	52.88	<<	5	14	76
2907	chr12	40837731	40837750	+	52.84	<<	5	14	76
2908	chr6	101261721	101261740	-	52.5	<<	5	14	76
2909	chr8	36523116	36523135	-	52.5	<<	5	14	76
2910	chr8	45342919	45342938	+	0.05832	<<	5	14	76
2911	chr2	27771666	27771685	-	0.05875	<<	5	14	76
2912	chr9	51333610	51333629	-	0.05902	<<	5	14	76
2913	chr1	35713888	35713907	+	0.05902	<<	5	14	76
2914	chr11	57783694	57783713	-	0.06	<<	5	14	76
2915	chr6	94057464	94057483	+	0.06033	<<	5	14	76
2916	chr16	23157002	23157021	-	0.0607	<<	5	14	76
2917	chr11	102262359	102262378	-	0.06146	<<	5	14	76
2918	chr9	71627181	71627200	+	0.06238	<<	5	14	76
2919	chr13	109771756	109771775	+	0.063	<<	5	14	76
2920	chr2	48886252	48886271	-	53.7	<<	6	14	76
2921	chr12	35192359	35192378	-	53.66	<<	6	14	76
2922	chr8	102781112	102781131	-	53.5	<<	6	14	76
2923	chr5	49961991	49962010	-	53.3	<<	6	14	76
2924	chr9	26776356	26776375	-	53.12	<<	6	14	76
2925	chr9	51152589	51152608	-	53.06	<<	6	14	76
2926	chr8	58566264	58566283	+	52.88	<<	6	14	76
2927	chr12	40837731	40837750	+	52.84	<<	6	14	76
2928	chr6	101261721	101261740	-	52.5	<<	6	14	76
2929	chr8	36523116	36523135	-	52.5	<<	6	14	76
2930	chr8	45342919	45342938	+	0.05832	<<	6	14	76
2931	chr2	27771666	27771685	-	0.05875	<<	6	14	76
2932	chr9	51333610	51333629	-	0.05902	<<	6	14	76
2933	chr1	35713888	35713907	+	0.05902	<<	6	14	76
2934	chr11	57783694	57783713	-	0.06	<<	6	14	76
2935	chr6	94057464	94057483	+	0.06033	<<	6	14	76
2936	chr16	23157002	23157021	-	0.0607	<<	6	14	76
2937	chr11	102262359	102262378	-	0.06146	<<	6	14	76
2938	chr9	71627181	71627200	+	0.06238	<<	6	14	76
2939	chr13	109771756	109771775	+	0.063	<<	6	14	76
2940	chr2	48886252	48886271	-	53.7	<<	7	14	76
2941	chr12	35192359	35192378	-	53.66	<<	7	14	76
2942	chr8	102781112	102781131	-	53.5	<<	7	14	76
2943	chr5	49961991	49962010	-	53.3	<<	7	14	76
2944	chr9	26776356	26776375	-	53.12	<<	7	14	76
2945	chr9	51152589	51152608	-	53.06	<<	7	14	76
2946	chr8	58566264	58566283	+	52.88	<<	7	14	76
2947	chr12	40837731	40837750	+	52.84	<<	7	14	76
2948	chr6	101261721	101261740	-	52.5	<<	7	14	76
2949	chr8	36523116	36523135	-	52.5	<<	7	14	76
2950	chr8	45342919	45342938	+	0.05832	<<	7	14	76
2951	chr2	27771666	27771685	-	0.05875	<<	7	14	76
2952	chr9	51333610	51333629	-	0.05902	<<	7	14	76
2953	chr1	35713888	35713907	+	0.05902	<<	7	14	76
2954	chr11	57783694	57783713	-	0.06	<<	7	14	76
2955	chr6	94057464	94057483	+	0.06033	<<	7	14	76
2956	chr16	23157002	23157021	-	0.0607	<<	7	14	76
2957	chr11	102262359	102262378	-	0.06146	<<	7	14	76
2958	chr9	71627181	71627200	+	0.06238	<<	7	14	76
2959	chr13	109771756	109771775	+	0.063	<<	7	14	76
2960	chr2	48886252	48886271	-	53.7	<<	8	14	76
2961	chr12	35192359	35192378	-	53.66	<<	8	14	76
2962	chr8	102781112	102781131	-	53.5	<<	8	14	76
2963	chr5	49961991	49962010	-	53.3	<<	8	14	76
2964	chr9	26776356	26776375	-	53.12	<<	8	14	76
2965	chr9	51152589	51152608	-	53.06	<<	8	14	76
2966	chr8	58566264	58566283	+	52.88	<<	8	14	76
2967	chr12	40837731	40837750	+	52.84	<<	8	14	76
2968	chr6	101261721	101261740	-	52.5	<<	8	14	76
2969	chr8	36523116	36523135	-	52.5	<<	8	14	76
2970	chr8	45342919	45342938	+	0.05832	<<	8	14	76
2971	chr2	27771666	27771685	-	0.05875	<<	8	14	76
2972	chr9	51333610	51333629	-	0.05902	<<	8	14	76
2973	chr1	35713888	35713907	+	0.05902	<<	8	14	76
2974	chr11	57783694	57783713	-	0.06	<<	8	14	76
2975	chr6	94057464	94057483	+	0.06033	<<	8	14	76
2976	chr16	23157002	23157021	-	0.0607	<<	8	14	76
2977	chr11	102262359	102262378	-	0.06146	<<	8	14	76
2978	chr9	71627181	71627200	+	0.06238	<<	8	14	76
2979	chr13	109771756	109771775	+	0.063	<<	8	14	76
2980	chr2	48886252	48886271	-	53.7	<<	9	14	76
2981	chr12	35192359	35192378	-	53.66	<<	9	14	76
2982	chr8	102781112	102781131	-	53.5	<<	9	14	76
2983	chr5	49961991	49962010	-	53.3	<<	9	14	76
2984	chr9	26776356	26776375	-	53.12	<<	9	14	76
2985	chr9	51152589	51152608	-	53.06	<<	9	14	76
2986	chr8	58566264	58566283	+	52.88	<<	9	14	76
2987	chr12	40837731	40837750	+	52.84	<<	9	14	76
2988	chr6	101261721	101261740	-	52.5	<<	9	14	76
2989	chr8	36523116	36523135	-	52.5	<<	9	14	76
2990	chr8	45342919	45342938	+	0.05832	<<	9	14	76
2991	chr2	27771666	27771685	-	0.05875	<<	9	14	76
2992	chr9	51333610	51333629	-	0.05902	<<	9	14	76
2993	chr1	35713888	35713907	+	0.05902	<<	9	14	76
2994	chr11	57783694	57783713	-	0.06	<<	9	14	76
2995	chr6	94057464	94057483	+	0.06033	<<	9	14	76
2996	chr16	23157002	23157021	-	0.0607	<<	9	14	76
2997	chr11	102262359	102262378	-	0.06146	<<	9	14	76
2998	chr9	71627181	71627200	+	0.06238	<<	9	14	76
2999	chr13	109771756	109771775	+	0.063	<<	9	14	76
3000	chr2	48886252	48886271	-	53.7	<<	0	15	75
3001	chr12	35192359	35192378	-	53.66	<<	0	15	75
3002	chr8	102781112	102781131	-	53.5	<<	0	15	75
3003	chr5	49961991	49962010	-	53.3	<<	0	15	75
3004	chr9	26776356	26776375	-	53.12	<<	0	15	75
3005	chr9	51152589	51152608	-	53.06	<<	0	15	75
3006	chr8	58566264	58566283	+	52.88	<<	0	15	75
3007	chr12	40837731	40837750	+	52.84	<<	0	15	75
3008	chr6	101261721	101261740	-	52.5	<<	0	15	75
3009	chr8	36523116	36523135	-	52.5	<<	0	15	75
3010	chr8	45342919	45342938	+	0.05832	<<	0	15	75
3011	chr2	27771666	27771685	-	0.05875	<<	0	15	75
3012	chr9	51333610	51333629	-	0.05902	<<	0	15	75
3013	chr1	35713888	35713907	+	0.05902	<<	0	15	75
3014	chr11	57783694	57783713	-	0.06	<<	0	15	75
3015	chr6	94057464	94057483	+	0.06033	<<	0	15	75
3016	chr16	23157002	23157021	-	0.0607	<<	0	15	75
3017	chr11	102262359	102262378	-	0.06146	<<	0	15	75
3018	chr9	71627181	71627200	+	0.06238	<<	0	15	75
3019	chr13	109771756	109771775	+	0.063	<<	0	15	75
3020	chr2	48886252	48886271	-	53.7	<<	1	15	75
3021	chr12	35192359	35192378	-	53.66	<<	1	15	75
3022	chr8	102781112	102781131	-	53.5	<<	1	15	75
3023	chr5	49961991	49962010	-	53.3	<<	1	15	75
3024	chr9	26776356	26776375	-	53.12	<<	1	15	75
3025	chr9	51152589	51152608	-	53.06	<<	1	15	75
3026	chr8	58566264	58566283	+	52.88	<<	1	15	75
3027	chr12	40837731	40837750	+	52.84	<<	1	15	75
3028	chr6	101261721	101261740	-	52.5	<<	1	15	75
3029	chr8	36523116	36523135	-	52.5	<<	1	15	75
3030	chr8	45342919	45342938	+	0.05832	<<	1	15	75
3031	chr2	27771666	27771685	-	0.05875	<<	1	15	75
3032	chr9	51333610	51333629	-	0.05902	<<	1	15	75
3033	chr1	35713888	35713907	+	0.05902	<<	1	15	75
3034	chr11	57783694	57783713	-	0.06	<<	1	15	75
3035	chr6	94057464	94057483	+	0.06033	<<	1	15	75
3036	chr16	23157002	23157021	-	0.0607	<<	1	15	75
3037	chr11	102262359	102262378	-	0.06146	<<	1	15	75
3038	chr9	71627181	71627200	+	0.06238	<<	1	15	75
3039	chr13	109771756	109771775	+	0.063	<<	1	15	75
3040	chr2	48886252	48886271	-	53.7	<<	2	15	75
3041	chr12	35192359	35192378	-	53.66	<<	2	15	75
3042	chr8	102781112	102781131	-	53.5	<<	2	15	75
3043	chr5	49961991	49962010	-	53.3	<<	2	15	75
3044	chr9	26776356	26776375	-	53.12	<<	2	15	75
3045	chr9	51152589	51152608	-	53.06	<<	2	15	75
3046	chr8	58566264	58566283	+	52.88	<<	2	15	75
3047	chr12	40837731	40837750	+	52.84	<<	2	15	75
3048	chr6	101261721	101261740	-	52.5	<<	2	15	75
3049	chr8	36523116	36523135	-	52.5	<<	2	15	75
3050	chr8	45342919	45342938	+	0.05832	<<	2	15	75
3051	chr2	27771666	27771685	-	0.05875	<<	2	15	75
3052	chr9	51333610	51333629	-	0.05902	<<	2	15	75
3053	chr1	35713888	35713907	+	0.05902	<<	2	15	75
3054	chr11	57783694	57783713	-	0.06	<<	2	15	75
3055	chr6	94057464	94057483	+	0.06033	<<	2	15	75
3056	chr16	23157002	23157021	-	0.0607	<<	2	15	75
3057	chr11	102262359	102262378	-	0.06146	<<	2	15	75
3058	chr9	71627181	71627200	+	0.06238	<<	2	15	75
3059	chr13	109771756	109771775	+	0.063	<<	2	15	75
3060	chr2	48886252	48886271	-	53.7	<<	3	15	75
3061	chr12	35192359	35192378	-	53.66	<<	3	15	75
3062	chr8	102781112	102781131	-	53.5	<<	3	15	75
3063	chr5	49961991	49962010	-	53.3	<<	3	15	75
3064	chr9	26776356	26776375	-	53.12	<<	3	15	75
3065	chr9	51152589	51152608	-	53.06	<<	3	15	75
3066	chr8	58566264	58566283	+	52.88	<<	3	15	75
3067	chr12	40837731	40837750	+	52.84	<<	3	15	75
3068	chr6	101261721	101261740	-	52.5	<<	3	15	75
3069	chr8	36523116	36523135	-	52.5	<<	3	15	75
3070	chr8	45342919	45342938	+	0.05832	<<	3	15	75
3071	chr2	27771666	27771685	-	0.05875	<<	3	15	75
3072	chr9	51333610	51333629	-	0.05902	<<	3	15	75
3073	chr1	35713888	35713907	+	0.05902	<<	3	15	75
3074	chr11	57783694	57783713	-	0.06	<<	3	15	75
3075	chr6	94057464	94057483	+	0.06033	<<	3	15	75
3076	chr16	23157002	23157021	-	0.0607	<<	3	15	75
3077	chr11	102262359	102262378	-	0.06146	<<	3	15	75
3078	chr9	71627181	71627200	+	0.06238	<<	3	15	75
3079	chr13	109771756	109771775	+	0.063	<<	3	15	75
3080	chr2	48886252	48886271	-	53.7	<<	4	15	75
3081	chr12	35192359	35192378	-	53.66	<<	4	15	75
3082	chr8	102781112	102781131	-	53.5	<<	4	15	75
3083	chr5	49961991	49962010	-	53.3	<<	4	15	75
3084	chr9	26776356	26776375	-	53.12	<<	4	15	75
3085	chr9	51152589	51152608	-	53.06	<<	4	15	75
3086	chr8	58566264	58566283	+	52.88	<<	4	15	75
3087	chr12	40837731	40837750	+	52.84	<<	4	15	75
3088	chr6	101261721	101261740	-	52.5	<<	4	15	75
3089	chr8	36523116	36523135	-	52.5	<<	4	15	75
3090	chr8	45342919	45342938	+	0.05832	<<	4	15	75
3091	chr2	27771666	27771685	-	0.05875	<<	4	15	75
3092	chr9	51333610	51333629	-	0.05902	<<	4	15	75
3093	chr1	35713888	35713907	+	0.05902	<<	4	15	75
3094	chr11	57783694	57783713	-	0.06	<<	4	15	75
3095	chr6	94057464	94057483	+	0.06033	<<	4	15	75
3096	chr16	23157002	23157021	-	0.0607	<<	4	15	75
3097	chr11	102262359	102262378	-	0.06146	<<	4	15	75
3098	chr9	71627181	71627200	+	0.06238	<<	4	15	75
3099	chr13	109771756	109771775	+	0.063	<<	4	15	75
3100	chr2	48886252	48886271	-	53.7	<<	5	15	75
3101	chr12	35192359	35192378	-	53.66	<<	5	15	75
3102	chr8	102781112	102781131	-	53.5	<<	5	15	75
3103	chr5	49961991	49962010	-	53.3	<<	5	15	75
3104	chr9	26776356	26776375	-	53.12	<<	5	15	75
3105	chr9	51152589	51152608	-	53.06	<<	5	15	75
3106	chr8	58566264	58566283	+	52.88	<<	5	15	75
3107	chr12	40837731	40837750	+	52.84	<<	5	15	75
3108	chr6	101261721	101261740	-	52.5	<<	5	15	75
3109	chr8	36523116	36523135	-	52.5	<<	5	15	75
3110	chr8	45342919	45342938	+	0.05832	<<	5	15	75
3111	chr2	27771666	27771685	-	0.05875	<<	5	15	75
3112	chr9	51333610	51333629	-	0.05902	<<	5	15	75
3113	chr1	35713888	35713907	+	0.05902	<<	5	15	75
3114	chr11	57783694	57783713	-	0.06	<<	5	15	75
3115	chr6	94057464	94057483	+	0.06033	<<	5	15	75
3116	chr16	23157002	23157021	-	0.0607	<<	5	15	75
3117	chr11	102262359	102262378	-	0.06146	<<	5	15	75
3118	chr9	71627181	71627200	+	0.06238	<<	5	15	75
3119	chr13	109771756	109771775	+	0.063	<<	5	15	75
3120	chr2	48886252	48886271	-	53.7	<<	6	15	75
3121	chr12	35192359	35192378	-	53.66	<<	6	15	75
3122	chr8	102781112	102781131	-	53.5	<<	6	15	75
3123	chr5	49961991	49962010	-	53.3	<<	6	15	75
3124	chr9	26776356	26776375	-	53.12	<<	6	15	75
3125	chr9	51152589	51152608	-	53.06	<<	6	15	75
3126	chr8	58566264	58566283	+	52.88	<<	6	15	75
3127	chr12	40837731	40837750	+	52.84	<<	6	15	75
3128	chr6	101261721	101261740	-	52.5	<<	6	15	75
3129	chr8	36523116	36523135	-	52.5	<<	6	15	75
3130	chr8	45342919	45342938	+	0.05832	<<	6	15	75
3131	chr2	27771666	27771685	-	0.05875	<<	6	15	75
3132	chr9	51333610	51333629	-	0.05902	<<	6	15	75
3133	chr1	35713888	35713907	+	0.05902	<<	6	15	75
3134	chr11	57783694	57783713	-	0.06	<<	6	15	75
3135	chr6	94057464	94057483	+	0.06033	<<	6	15	75
3136	chr16	23157002	23157021	-	0.0607	<<	6	15	75
3137	chr11	102262359	102262378	-	0.06146	<<	6	15	75
3138	chr9	71627181	71627200	+	0.06238	<<	6	15	75
3139	chr13	109771756	109771775	+	0.063	<<	6	15	75
3140	chr2	48886252	48886271	-	53.7	<<	7	15	75
3141	chr12	35192359	35192378	-	53.66	<<	7	15	75
3142	chr8	102781112	102781131	-	53.5	<<	7	15	75
3143	chr5	49961991	49962010	-	53.3	<<	7	15	75
3144	chr9	26776356	26776375	-	53.12	<<	7	15	75
3145	chr9	51152589	51152608	-	53.06	<<	7	15	75
3146	chr8	58566264	58566283	+	52.88	<<	7	15	75
3147	chr12	40837731	40837750	+	52.84	<<	7	15	75
3148	chr6	101261721	101261740	-	52.5	<<	7	15	75
3149	chr8	36523116	36523135	-	52.5	<<	7	15	75
3150	chr8	45342919	45342938	+	0.05832	<<	7	15	75
3151	chr2	27771666	27771685	-	0.05875	<<	7	15	75
3152	chr9	51333610	51333629	-	0.05902	<<	7	15	75
3153	chr1	35713888	35713907	+	0.05902	<<	7	15	75
3154	chr11	57783694	57783713	-	0.06	<<	7	15	75
3155	chr6	94057464	94057483	+	0.06033	<<	7	15	75
3156	chr16	23157002	23157021	-	0.0607	<<	7	15	75
3157	chr11	102262359	102262378	-	0.06146	<<	7	15	75
3158	chr9	71627181	71627200	+	0.06238	<<	7	15	75
3159	chr13	109771756	109771775	+	0.063	<<	7	15	75
3160	chr2	48886252	48886271	-	53.7	<<	8	15	75
3161	chr12	35192359	35192378	-	53.66	<<	8	15	75
3162	chr8	102781112	102781131	-	53.5	<<	8	15	75
3163	chr5	49961991	49962010	-	53.3	<<	8	15	75
3164	chr9	26776356	26776375	-	53.12	<<	8	15	75
3165	chr9	51152589	51152608	-	53.06	<<	8	15	75
3166	chr8	58566264	58566283	+	52.88	<<	8	15	75
3167	chr12	40837731	40837750	+	52.84	<<	8	15	75
3168	chr6	101261721	101261740	-	52.5	<<	8	15	75
3169	chr8	36523116	36523135	-	52.5	<<	8	15	75
3170	chr8	45342919	45342938	+	0.05832	<<	8	15	75
3171	chr2	27771666	27771685	-	0.05875	<<	8	15	75
3172	chr9	51333610	51333629	-	0.05902	<<	8	15	75
3173	chr1	35713888	35713907	+	0.05902	<<	8	15	75
3174	chr11	57783694	57783713	-	0.06	<<	8	15	75
3175	chr6	94057464	94057483	+	0.06033	<<	8	15	75
3176	chr16	23157002	23157021	-	0.0607	<<	8	15	75
3177	chr11	102262359	102262378	-	0.06146	<<	8	15	75
3178	chr9	71627181	71627200	+	0.06238	<<	8	15	75
3179	chr13	109771756	109771775	+	0.063	<<	8	15	75
3180	chr2	48886252	48886271	-	53.7	<<	9	15	75
3181	chr12	35192359	35192378	-	53.66	<<	9	15	75
3182	chr8	102781112	102781131	-	53.5	<<	9	15	75
3183	chr5	49961991	49962010	-	53.3	<<	9	15	75
3184	chr9	26776356	26776375	-	53.12	<<	9	15	75
3185	chr9	51152589	51152608	-	53.06	<<	9	15	75
3186	chr8	58566264	58566283	+	52.88	<<	9	15	75
3187	chr12	40837731	40837750	+	52.84	<<	9	15	75
3188	chr6	101261721	101261740	-	52.5	<<	9	15	75
3189	chr8	36523116	36523135	-	52.5	<<	9	15	75
3190	chr8	45342919	45342938	+	0.05832	<<	9	15	75
3191	chr2	27771666	27771685	-	0.05875	<<	9	15	75
3192	chr9	51333610	51333629	-	0.05902	<<	9	15	75
3193	chr1	35713888	35713907	+	0.05902	<<	9	15	75
3194	chr11	57783694	57783713	-	0.06	<<	9	15	75
3195	chr6	94057464	94057483	+	0.06033	<<	9	15	75
3196	chr16	23157002	23157021	-	0.0607	<<	9	15	75
3197	chr11	102262359	102262378	-	0.06146	<<	9	15	75
3198	chr9	71627181	71627200	+	0.06238	<<	9	15	75
3199	chr13	109771756	109771775	+	0.063	<<	9	15	75
3200	chr2	48886252	48886271	-	53.7	<<	0	16	74
3201	chr12	35192359	35192378	-	53.66	<<	0	16	74
3202	chr8	102781112	102781131	-	53.5	<<	0	16	74
3203	chr5	49961991	49962010	-	53.3	<<	0	16	74
3204	chr9	26776356	26776375	-	53.12	<<	0	16	74
3205	chr9	51152589	51152608	-	53.06	<<	0	16	74
3206	chr8	58566264	58566283	+	52.88	<<	0	16	74
3207	chr12	40837731	40837750	+	52.84	<<	0	16	74
3208	chr6	101261721	101261740	-	52.5	<<	0	16	74
3209	chr8	36523116	36523135	-	52.5	<<	0	16	74
3210	chr8	45342919	45342938	+	0.05832	<<	0	16	74
3211	chr2	27771666	27771685	-	0.05875	<<	0	16	74
3212	chr9	51333610	51333629	-	0.05902	<<	0	16	74
3213	chr1	35713888	35713907	+	0.05902	<<	0	16	74
3214	chr11	57783694	57783713	-	0.06	<<	0	16	74
3215	chr6	94057464	94057483	+	0.06033	<<	0	16	74
3216	chr16	23157002	23157021	-	0.0607	<<	0	16	74
3217	chr11	102262359	102262378	-	0.06146	<<	0	16	74
3218	chr9	71627181	71627200	+	0.06238	<<	0	16	74
3219	chr13	109771756	109771775	+	0.063	<<	0	16	74
3220	chr2	48886252	48886271	-	53.7	<<	1	16	74
3221	chr12	35192359	35192378	-	53.66	<<	1	16	74
3222	chr8	102781112	102781131	-	53.5	<<	1	16	74
3223	chr5	49961991	49962010	-	53.3	<<	1	16	74
3224	chr9	26776356	26776375	-	53.12	<<	1	16	74
3225	chr9	51152589	51152608	-	53.06	<<	1	16	74
3226	chr8	58566264	58566283	+	52.88	<<	1	16	74
3227	chr12	40837731	40837750	+	52.84	<<	1	16	74
3228	chr6	101261721	101261740	-	52.5	<<	1	16	74
3229	chr8	36523116	36523135	-	52.5	<<	1	16	74
3230	chr8	45342919	45342938	+	0.05832	<<	1	16	74
3231	chr2	27771666	27771685	-	0.05875	<<	1	16	74
3232	chr9	51333610	51333629	-	0.05902	<<	1	16	74
3233	chr1	35713888	35713907	+	0.05902	<<	1	16	74
3234	chr11	57783694	57783713	-	0.06	<<	1	16	74
3235	chr6	94057464	94057483	+	0.06033	<<	1	16	74
3236	chr16	23157002	23157021	-	0.0607	<<	1	16	74
3237	chr11	102262359	102262378	-	0.06146	<<	1	16	74
3238	chr9	71627181	71627200	+	0.06238	<<	1	16	74
3239	chr13	109771756	109771775	+	0.063	<<	1	16	74
3240	chr2	48886252	48886271	-	53.7	<<	2	16	74
3241	chr12	35192359	35192378	-	53.66	<<	2	16	74
3242	chr8	102781112	102781131	-	53.5	<<	2	16	74
3243	chr5	49961991	49962010	-	53.3	<<	2	16	74
3244	chr9	26776356	26776375	-	53.12	<<	2	16	74
3245	chr9	51152589	51152608	-	53.06	<<	2	16	74
3246	chr8	58566264	58566283	+	52.88	<<	2	16	74
3247	chr12	40837731	40837750	+	52.84	<<	2	16	74
3248	chr6	101261721	101261740	-	52.5	<<	2	16	74
3249	chr8	36523116	36523135	-	52.5	<<	2	16	74
3250	chr8	45342919	45342938	+	0.05832	<<	2	16	74
3251	chr2	27771666	27771685	-	0.05875	<<	2	16	74
3252	chr9	51333610	51333629	-	0.05902	<<	2	16	74
3253	chr1	35713888	35713907	+	0.05902	<<	2	16	74
3254	chr11	57783694	57783713	-	0.06	<<	2	16	74
3255	chr6	94057464	94057483	+	0.06033	<<	2	16	74
3256	chr16	23157002	23157021	-	0.0607	<<	2	16	74
3257	chr11	102262359	102262378	-	0.06146	<<	2	16	74
3258	chr9	71627181	71627200	+	0.06238	<<	2	16	74
3259	chr13	109771756	109771775	+	0.063	<<	2	16	74
3260	chr2	48886252	48886271	-	53.7	<<	3	16	74
3261	chr12	35192359	35192378	-	53.66	<<	3	16	74
3262	chr8	102781112	102781131	-	53.5	<<	3	16	74
3263	chr5	49961991	49962010	-	53.3	<<	3	16	74
3264	chr9	26776356	26776375	-	53.12	<<	3	16	74
3265	chr9	51152589	51152608	-	53.06	<<	3	16	74
3266	chr8	58566264	58566283	+	52.88	<<	3	16	74
3267	chr12	40837731	40837750	+	52.84	<<	3	16	74
3268	chr6	101261721	101261740	-	52.5	<<	3	16	74
3269	chr8	36523116	36523135	-	52.5	<<	3	16	74
3270	chr8	45342919	45342938	+	0.05832	<<	3	16	74
3271	chr2	27771666	27771685	-	0.05875	<<	3	16	74
3272	chr9	51333610	51333629	-	0.05902	<<	3	16	74
3273	chr1	35713888	35713907	+	0.05902	<<	3	16	74
3274	chr11	57783694	57783713	-	0.06	<<	3	16	74
3275	chr6	94057464	94057483	+	0.06033	<<	3	16	74
3276	chr16	23157002	23157021	-	0.0607	<<	3	16	74
