experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
10981	chr11	109864006	109864025	-	0.08105	><	0	18	72
10982	chr7	107814915	107814934	-	0.0813	><	0	18	72
10983	chr9	99674537	99674556	+	0.08136	><	0	18	72
10984	chr1	162333396	162333415	+	0.0816	><	0	18	72
10985	chr3	134655174	134655193	-	0.08167	><	0	18	72
10986	chr13	20561395	20561414	-	0.08167	><	0	18	72
10987	chr12	92307144	92307163	-	0.08167	><	0	18	72
10988	chr4	63362775	63362794	+	0.0818	><	0	18	72
10989	chr7	44662357	44662376	+	0.08203	><	0	18	72
10990	chr11	7204073	7204092	-	0.0823	><	0	18	72
10991	chr1	89633204	89633223	+	0.08234	><	0	18	72
10992	chr14	66354410	66354429	+	0.08264	><	0	18	72
10993	chr9	121454140	121454159	+	0.08276	><	0	18	72
10994	chr9	59284564	59284583	-	0.08295	><	0	18	72
10995	chr11	75177322	75177341	+	0.083	><	0	18	72
10996	chr15	11963750	11963769	+	0.0832	><	0	18	72
10997	chr11	82914080	82914099	+	0.0834	><	0	18	72
10998	chr9	64314120	64314139	+	0.0834	><	0	18	72
10999	chr2	165396348	165396367	-	0.08356	><	0	18	72
11000	chr2	48886252	48886271	-	53.7	><	1	18	72
11001	chr12	35192359	35192378	-	53.66	><	1	18	72
11002	chr8	102781112	102781131	-	53.5	><	1	18	72
11003	chr5	49961991	49962010	-	53.3	><	1	18	72
11004	chr9	26776356	26776375	-	53.12	><	1	18	72
11005	chr9	51152589	51152608	-	53.06	><	1	18	72
11006	chr8	58566264	58566283	+	52.88	><	1	18	72
11007	chr12	40837731	40837750	+	52.84	><	1	18	72
11008	chr6	101261721	101261740	-	52.5	><	1	18	72
11009	chr8	36523116	36523135	-	52.5	><	1	18	72
11010	chr11	57467954	57467973	-	52.38	><	1	18	72
11011	chr4	70621534	70621553	-	52.28	><	1	18	72
11012	chr2	101905952	101905971	+	52.25	><	1	18	72
11013	chr16	13117402	13117421	+	51.94	><	1	18	72
11014	chr13	19698902	19698921	+	51.94	><	1	18	72
11015	chr9	63136044	63136063	+	51.75	><	1	18	72
11016	chr12	92303369	92303388	+	51.62	><	1	18	72
11017	chr11	31949597	31949616	-	51.56	><	1	18	72
11018	chr12	17554295	17554314	+	51.2	><	1	18	72
11019	chr9	49494116	49494135	+	51.2	><	1	18	72
11020	chr9	88222169	88222188	-	51.16	><	1	18	72
11021	chr1	55404542	55404561	+	51.12	><	1	18	72
11022	chr12	57825931	57825950	+	51.06	><	1	18	72
11023	chr3	57843966	57843985	+	50.94	><	1	18	72
11024	chr16	22564764	22564783	+	50.8	><	1	18	72
11025	chr7	132213675	132213694	-	50.6	><	1	18	72
11026	chr16	72215914	72215933	-	50.38	><	1	18	72
11027	chr18	16217031	16217050	+	50.2	><	1	18	72
11028	chr11	113165297	113165316	-	50.12	><	1	18	72
11029	chr14	34810922	34810941	+	49.88	><	1	18	72
11030	chr17	83271677	83271696	+	49.25	><	1	18	72
11031	chr12	78056172	78056191	+	49.12	><	1	18	72
11032	chr16	89765679	89765698	-	49.0	><	1	18	72
11033	chr13	112264852	112264871	-	48.94	><	1	18	72
11034	chr13	112264855	112264874	-	48.88	><	1	18	72
11035	chr2	118638274	118638293	+	48.7	><	1	18	72
11036	chr15	32766466	32766485	-	48.47	><	1	18	72
11037	chr1	21411386	21411405	+	48.44	><	1	18	72
11038	chr6	43686121	43686140	+	48.3	><	1	18	72
11039	chr13	30260113	30260132	-	48.25	><	1	18	72
11040	chr9	60245108	60245127	+	47.97	><	1	18	72
11041	chr7	86211545	86211564	-	47.94	><	1	18	72
11042	chr11	40149490	40149509	-	47.47	><	1	18	72
11043	chr11	25862970	25862989	-	47.2	><	1	18	72
11044	chr16	72218208	72218227	+	47.12	><	1	18	72
11045	chr15	44836383	44836402	+	47.12	><	1	18	72
11046	chr16	64748436	64748455	-	47.0	><	1	18	72
11047	chr17	86906315	86906334	-	46.8	><	1	18	72
11048	chr3	14679375	14679394	+	46.8	><	1	18	72
11049	chr18	57976796	57976815	+	46.8	><	1	18	72
11050	chr6	13281045	13281064	-	46.75	><	1	18	72
11051	chr12	17554309	17554328	-	46.62	><	1	18	72
11052	chr3	68056531	68056550	+	46.62	><	1	18	72
11053	chr3	9711102	9711121	+	46.56	><	1	18	72
11054	chr16	37109440	37109459	+	46.34	><	1	18	72
11055	chr16	96671788	96671807	-	46.06	><	1	18	72
11056	chr3	153655299	153655318	-	46.06	><	1	18	72
11057	chr18	58481865	58481884	-	45.88	><	1	18	72
11058	chr7	125393828	125393847	-	45.75	><	1	18	72
11059	chr16	25349805	25349824	-	45.62	><	1	18	72
11060	chr4	74231656	74231675	-	45.38	><	1	18	72
11061	chr4	74231658	74231677	+	45.22	><	1	18	72
11062	chr13	89543209	89543228	-	45.2	><	1	18	72
11063	chr1	179477243	179477262	-	45.0	><	1	18	72
11064	chr4	127368529	127368548	+	44.75	><	1	18	72
11065	chr3	25220803	25220822	-	44.62	><	1	18	72
11066	chr12	41487217	41487236	-	44.56	><	1	18	72
11067	chr14	102510621	102510640	-	44.4	><	1	18	72
11068	chr4	25180062	25180081	-	44.38	><	1	18	72
11069	chr3	31146116	31146135	+	44.2	><	1	18	72
11070	chr16	58299639	58299658	+	44.12	><	1	18	72
11071	chr5	16309782	16309801	+	43.94	><	1	18	72
11072	chr7	118102436	118102455	-	43.88	><	1	18	72
11073	chr5	16309780	16309799	-	43.75	><	1	18	72
11074	chr13	51830906	51830925	+	43.62	><	1	18	72
11075	chr6	100882571	100882590	+	43.6	><	1	18	72
11076	chr1	54381456	54381475	-	43.56	><	1	18	72
11077	chr7	143153991	143154010	+	43.38	><	1	18	72
11078	chr9	122729740	122729759	-	43.3	><	1	18	72
11079	chr2	113494885	113494904	+	43.2	><	1	18	72
11080	chr12	74013946	74013965	-	43.12	><	1	18	72
11081	chr13	113877596	113877615	+	43.12	><	1	18	72
11082	chr1	120586652	120586671	+	43.1	><	1	18	72
11083	chr17	42603598	42603617	-	43.06	><	1	18	72
11084	chr8	50293731	50293750	-	42.88	><	1	18	72
11085	chr1	5905000	5905019	-	42.8	><	1	18	72
11086	chr16	27468962	27468981	+	42.75	><	1	18	72
11087	chr15	70921072	70921091	-	42.62	><	1	18	72
11088	chr8	91797706	91797725	+	42.6	><	1	18	72
11089	chr3	80079950	80079969	+	42.5	><	1	18	72
11090	chr18	16211890	16211909	-	42.47	><	1	18	72
11091	chr3	113080921	113080940	-	42.47	><	1	18	72
11092	chr2	17415562	17415581	-	42.34	><	1	18	72
11093	chr18	16211892	16211911	+	42.3	><	1	18	72
11094	chr7	49121484	49121503	-	42.3	><	1	18	72
11095	chr8	26184368	26184387	+	42.22	><	1	18	72
11096	chr2	37815860	37815879	+	42.2	><	1	18	72
11097	chr6	6005818	6005837	+	42.06	><	1	18	72
11098	chr1	126993483	126993502	-	42.0	><	1	18	72
11099	chr15	11038668	11038687	+	42.0	><	1	18	72
11100	chr8	45342919	45342938	+	0.05832	><	1	18	72
11101	chr2	27771666	27771685	-	0.05875	><	1	18	72
11102	chr9	51333610	51333629	-	0.05902	><	1	18	72
11103	chr1	35713888	35713907	+	0.05902	><	1	18	72
11104	chr11	57783694	57783713	-	0.06	><	1	18	72
11105	chr6	94057464	94057483	+	0.06033	><	1	18	72
11106	chr16	23157002	23157021	-	0.0607	><	1	18	72
11107	chr11	102262359	102262378	-	0.06146	><	1	18	72
11108	chr9	71627181	71627200	+	0.06238	><	1	18	72
11109	chr13	109771756	109771775	+	0.063	><	1	18	72
11110	chr11	32340269	32340288	+	0.06323	><	1	18	72
11111	chr7	143479908	143479927	+	0.0636	><	1	18	72
11112	chr2	160592247	160592266	+	0.06445	><	1	18	72
11113	chr5	147936524	147936543	+	0.06464	><	1	18	72
11114	chr2	31681471	31681490	+	0.0647	><	1	18	72
11115	chr11	102264619	102264638	-	0.0648	><	1	18	72
11116	chr9	51332680	51332699	-	0.06537	><	1	18	72
11117	chr6	122608718	122608737	-	0.0658	><	1	18	72
11118	chr8	115081358	115081377	-	0.06604	><	1	18	72
11119	chr12	12419548	12419567	-	0.06604	><	1	18	72
11120	chr9	59675304	59675323	+	0.0661	><	1	18	72
11121	chr7	68361630	68361649	-	0.0665	><	1	18	72
11122	chr7	27165173	27165192	+	0.0668	><	1	18	72
11123	chr11	87951032	87951051	+	0.0669	><	1	18	72
11124	chr15	74522072	74522091	-	0.06757	><	1	18	72
11125	chr1	136526154	136526173	-	0.0676	><	1	18	72
11126	chr7	121644706	121644725	+	0.0677	><	1	18	72
11127	chr11	57465018	57465037	-	0.06805	><	1	18	72
11128	chr6	31666754	31666773	-	0.0681	><	1	18	72
11129	chr1	119089358	119089377	-	0.0688	><	1	18	72
11130	chr6	53755637	53755656	-	0.06885	><	1	18	72
11131	chr6	91144406	91144425	-	0.06885	><	1	18	72
11132	chr15	73799759	73799778	+	0.0689	><	1	18	72
11133	chr12	35196325	35196344	+	0.06915	><	1	18	72
11134	chr3	107604713	107604732	+	0.06915	><	1	18	72
11135	chr19	16339988	16340007	+	0.0697	><	1	18	72
11136	chr11	117382598	117382617	-	0.0698	><	1	18	72
11137	chr2	37810865	37810884	+	0.0699	><	1	18	72
11138	chr8	62082085	62082104	-	0.0706	><	1	18	72
11139	chr2	155815946	155815965	-	0.0707	><	1	18	72
11140	chr1	189256297	189256316	-	0.07104	><	1	18	72
11141	chr4	143024402	143024421	-	0.07117	><	1	18	72
11142	chr6	54251572	54251591	+	0.0715	><	1	18	72
11143	chr16	24827277	24827296	+	0.07166	><	1	18	72
11144	chr4	107707733	107707752	-	0.07214	><	1	18	72
11145	chr7	100887357	100887376	-	0.07227	><	1	18	72
11146	chr2	180785278	180785297	+	0.07227	><	1	18	72
11147	chr4	107363933	107363952	-	0.0724	><	1	18	72
11148	chr16	13431945	13431964	+	0.07263	><	1	18	72
11149	chr7	118106474	118106493	+	0.07263	><	1	18	72
11150	chr2	155816480	155816499	-	0.07263	><	1	18	72
11151	chr6	54253874	54253893	+	0.0729	><	1	18	72
11152	chr9	31097502	31097521	+	0.0729	><	1	18	72
11153	chr8	36197827	36197846	+	0.0736	><	1	18	72
11154	chr17	27192909	27192928	-	0.0738	><	1	18	72
11155	chr6	112489407	112489426	+	0.074	><	1	18	72
11156	chr18	65277708	65277727	-	0.0741	><	1	18	72
11157	chr2	170412640	170412659	+	0.0741	><	1	18	72
11158	chr6	112482766	112482785	-	0.07477	><	1	18	72
11159	chr11	103336559	103336578	-	0.0749	><	1	18	72
11160	chr12	8309973	8309992	-	0.07544	><	1	18	72
11161	chr1	146518783	146518802	-	0.07556	><	1	18	72
11162	chr13	51191001	51191020	+	0.0757	><	1	18	72
11163	chr1	180817862	180817881	-	0.07574	><	1	18	72
11164	chr5	117091021	117091040	-	0.07574	><	1	18	72
11165	chr8	28971910	28971929	-	0.0762	><	1	18	72
11166	chr14	32527415	32527434	-	0.07654	><	1	18	72
11167	chr11	119900895	119900914	-	0.0769	><	1	18	72
11168	chr1	176213053	176213072	-	0.07733	><	1	18	72
11169	chr17	34957294	34957313	-	0.0775	><	1	18	72
11170	chr15	103197565	103197584	-	0.07825	><	1	18	72
11171	chr4	107706855	107706874	+	0.079	><	1	18	72
11172	chr13	116713069	116713088	-	0.0796	><	1	18	72
11173	chr5	45420975	45420994	+	0.0797	><	1	18	72
11174	chr5	44833247	44833266	+	0.07996	><	1	18	72
11175	chr1	162337866	162337885	+	0.08026	><	1	18	72
11176	chr3	85578480	85578499	+	0.0803	><	1	18	72
11177	chr10	49780351	49780370	+	0.08044	><	1	18	72
11178	chr4	63360534	63360553	-	0.0805	><	1	18	72
11179	chr6	116199220	116199239	+	0.08075	><	1	18	72
11180	chr13	20563099	20563118	+	0.0808	><	1	18	72
11181	chr11	109864006	109864025	-	0.08105	><	1	18	72
11182	chr7	107814915	107814934	-	0.0813	><	1	18	72
11183	chr9	99674537	99674556	+	0.08136	><	1	18	72
11184	chr1	162333396	162333415	+	0.0816	><	1	18	72
11185	chr3	134655174	134655193	-	0.08167	><	1	18	72
11186	chr13	20561395	20561414	-	0.08167	><	1	18	72
11187	chr12	92307144	92307163	-	0.08167	><	1	18	72
11188	chr4	63362775	63362794	+	0.0818	><	1	18	72
11189	chr7	44662357	44662376	+	0.08203	><	1	18	72
11190	chr11	7204073	7204092	-	0.0823	><	1	18	72
11191	chr1	89633204	89633223	+	0.08234	><	1	18	72
11192	chr14	66354410	66354429	+	0.08264	><	1	18	72
11193	chr9	121454140	121454159	+	0.08276	><	1	18	72
11194	chr9	59284564	59284583	-	0.08295	><	1	18	72
11195	chr11	75177322	75177341	+	0.083	><	1	18	72
11196	chr15	11963750	11963769	+	0.0832	><	1	18	72
11197	chr11	82914080	82914099	+	0.0834	><	1	18	72
11198	chr9	64314120	64314139	+	0.0834	><	1	18	72
11199	chr2	165396348	165396367	-	0.08356	><	1	18	72
11200	chr2	48886252	48886271	-	53.7	><	2	18	72
11201	chr12	35192359	35192378	-	53.66	><	2	18	72
11202	chr8	102781112	102781131	-	53.5	><	2	18	72
11203	chr5	49961991	49962010	-	53.3	><	2	18	72
11204	chr9	26776356	26776375	-	53.12	><	2	18	72
11205	chr9	51152589	51152608	-	53.06	><	2	18	72
11206	chr8	58566264	58566283	+	52.88	><	2	18	72
11207	chr12	40837731	40837750	+	52.84	><	2	18	72
11208	chr6	101261721	101261740	-	52.5	><	2	18	72
11209	chr8	36523116	36523135	-	52.5	><	2	18	72
11210	chr11	57467954	57467973	-	52.38	><	2	18	72
11211	chr4	70621534	70621553	-	52.28	><	2	18	72
11212	chr2	101905952	101905971	+	52.25	><	2	18	72
11213	chr16	13117402	13117421	+	51.94	><	2	18	72
11214	chr13	19698902	19698921	+	51.94	><	2	18	72
11215	chr9	63136044	63136063	+	51.75	><	2	18	72
11216	chr12	92303369	92303388	+	51.62	><	2	18	72
11217	chr11	31949597	31949616	-	51.56	><	2	18	72
11218	chr12	17554295	17554314	+	51.2	><	2	18	72
11219	chr9	49494116	49494135	+	51.2	><	2	18	72
11220	chr9	88222169	88222188	-	51.16	><	2	18	72
11221	chr1	55404542	55404561	+	51.12	><	2	18	72
11222	chr12	57825931	57825950	+	51.06	><	2	18	72
11223	chr3	57843966	57843985	+	50.94	><	2	18	72
11224	chr16	22564764	22564783	+	50.8	><	2	18	72
11225	chr7	132213675	132213694	-	50.6	><	2	18	72
11226	chr16	72215914	72215933	-	50.38	><	2	18	72
11227	chr18	16217031	16217050	+	50.2	><	2	18	72
11228	chr11	113165297	113165316	-	50.12	><	2	18	72
11229	chr14	34810922	34810941	+	49.88	><	2	18	72
11230	chr17	83271677	83271696	+	49.25	><	2	18	72
11231	chr12	78056172	78056191	+	49.12	><	2	18	72
11232	chr16	89765679	89765698	-	49.0	><	2	18	72
11233	chr13	112264852	112264871	-	48.94	><	2	18	72
11234	chr13	112264855	112264874	-	48.88	><	2	18	72
11235	chr2	118638274	118638293	+	48.7	><	2	18	72
11236	chr15	32766466	32766485	-	48.47	><	2	18	72
11237	chr1	21411386	21411405	+	48.44	><	2	18	72
11238	chr6	43686121	43686140	+	48.3	><	2	18	72
11239	chr13	30260113	30260132	-	48.25	><	2	18	72
11240	chr9	60245108	60245127	+	47.97	><	2	18	72
11241	chr7	86211545	86211564	-	47.94	><	2	18	72
11242	chr11	40149490	40149509	-	47.47	><	2	18	72
11243	chr11	25862970	25862989	-	47.2	><	2	18	72
11244	chr16	72218208	72218227	+	47.12	><	2	18	72
11245	chr15	44836383	44836402	+	47.12	><	2	18	72
11246	chr16	64748436	64748455	-	47.0	><	2	18	72
11247	chr17	86906315	86906334	-	46.8	><	2	18	72
11248	chr3	14679375	14679394	+	46.8	><	2	18	72
11249	chr18	57976796	57976815	+	46.8	><	2	18	72
11250	chr6	13281045	13281064	-	46.75	><	2	18	72
11251	chr12	17554309	17554328	-	46.62	><	2	18	72
11252	chr3	68056531	68056550	+	46.62	><	2	18	72
11253	chr3	9711102	9711121	+	46.56	><	2	18	72
11254	chr16	37109440	37109459	+	46.34	><	2	18	72
11255	chr16	96671788	96671807	-	46.06	><	2	18	72
11256	chr3	153655299	153655318	-	46.06	><	2	18	72
11257	chr18	58481865	58481884	-	45.88	><	2	18	72
11258	chr7	125393828	125393847	-	45.75	><	2	18	72
11259	chr16	25349805	25349824	-	45.62	><	2	18	72
11260	chr4	74231656	74231675	-	45.38	><	2	18	72
11261	chr4	74231658	74231677	+	45.22	><	2	18	72
11262	chr13	89543209	89543228	-	45.2	><	2	18	72
11263	chr1	179477243	179477262	-	45.0	><	2	18	72
11264	chr4	127368529	127368548	+	44.75	><	2	18	72
11265	chr3	25220803	25220822	-	44.62	><	2	18	72
11266	chr12	41487217	41487236	-	44.56	><	2	18	72
11267	chr14	102510621	102510640	-	44.4	><	2	18	72
11268	chr4	25180062	25180081	-	44.38	><	2	18	72
11269	chr3	31146116	31146135	+	44.2	><	2	18	72
11270	chr16	58299639	58299658	+	44.12	><	2	18	72
11271	chr5	16309782	16309801	+	43.94	><	2	18	72
11272	chr7	118102436	118102455	-	43.88	><	2	18	72
11273	chr5	16309780	16309799	-	43.75	><	2	18	72
11274	chr13	51830906	51830925	+	43.62	><	2	18	72
11275	chr6	100882571	100882590	+	43.6	><	2	18	72
11276	chr1	54381456	54381475	-	43.56	><	2	18	72
11277	chr7	143153991	143154010	+	43.38	><	2	18	72
11278	chr9	122729740	122729759	-	43.3	><	2	18	72
11279	chr2	113494885	113494904	+	43.2	><	2	18	72
11280	chr12	74013946	74013965	-	43.12	><	2	18	72
11281	chr13	113877596	113877615	+	43.12	><	2	18	72
11282	chr1	120586652	120586671	+	43.1	><	2	18	72
11283	chr17	42603598	42603617	-	43.06	><	2	18	72
11284	chr8	50293731	50293750	-	42.88	><	2	18	72
11285	chr1	5905000	5905019	-	42.8	><	2	18	72
11286	chr16	27468962	27468981	+	42.75	><	2	18	72
11287	chr15	70921072	70921091	-	42.62	><	2	18	72
11288	chr8	91797706	91797725	+	42.6	><	2	18	72
11289	chr3	80079950	80079969	+	42.5	><	2	18	72
11290	chr18	16211890	16211909	-	42.47	><	2	18	72
11291	chr3	113080921	113080940	-	42.47	><	2	18	72
11292	chr2	17415562	17415581	-	42.34	><	2	18	72
11293	chr18	16211892	16211911	+	42.3	><	2	18	72
11294	chr7	49121484	49121503	-	42.3	><	2	18	72
11295	chr8	26184368	26184387	+	42.22	><	2	18	72
11296	chr2	37815860	37815879	+	42.2	><	2	18	72
11297	chr6	6005818	6005837	+	42.06	><	2	18	72
11298	chr1	126993483	126993502	-	42.0	><	2	18	72
11299	chr15	11038668	11038687	+	42.0	><	2	18	72
11300	chr8	45342919	45342938	+	0.05832	><	2	18	72
11301	chr2	27771666	27771685	-	0.05875	><	2	18	72
11302	chr9	51333610	51333629	-	0.05902	><	2	18	72
11303	chr1	35713888	35713907	+	0.05902	><	2	18	72
11304	chr11	57783694	57783713	-	0.06	><	2	18	72
11305	chr6	94057464	94057483	+	0.06033	><	2	18	72
11306	chr16	23157002	23157021	-	0.0607	><	2	18	72
11307	chr11	102262359	102262378	-	0.06146	><	2	18	72
11308	chr9	71627181	71627200	+	0.06238	><	2	18	72
11309	chr13	109771756	109771775	+	0.063	><	2	18	72
11310	chr11	32340269	32340288	+	0.06323	><	2	18	72
11311	chr7	143479908	143479927	+	0.0636	><	2	18	72
11312	chr2	160592247	160592266	+	0.06445	><	2	18	72
11313	chr5	147936524	147936543	+	0.06464	><	2	18	72
11314	chr2	31681471	31681490	+	0.0647	><	2	18	72
11315	chr11	102264619	102264638	-	0.0648	><	2	18	72
11316	chr9	51332680	51332699	-	0.06537	><	2	18	72
11317	chr6	122608718	122608737	-	0.0658	><	2	18	72
11318	chr8	115081358	115081377	-	0.06604	><	2	18	72
11319	chr12	12419548	12419567	-	0.06604	><	2	18	72
11320	chr9	59675304	59675323	+	0.0661	><	2	18	72
11321	chr7	68361630	68361649	-	0.0665	><	2	18	72
11322	chr7	27165173	27165192	+	0.0668	><	2	18	72
11323	chr11	87951032	87951051	+	0.0669	><	2	18	72
11324	chr15	74522072	74522091	-	0.06757	><	2	18	72
11325	chr1	136526154	136526173	-	0.0676	><	2	18	72
11326	chr7	121644706	121644725	+	0.0677	><	2	18	72
11327	chr11	57465018	57465037	-	0.06805	><	2	18	72
11328	chr6	31666754	31666773	-	0.0681	><	2	18	72
11329	chr1	119089358	119089377	-	0.0688	><	2	18	72
11330	chr6	53755637	53755656	-	0.06885	><	2	18	72
11331	chr6	91144406	91144425	-	0.06885	><	2	18	72
11332	chr15	73799759	73799778	+	0.0689	><	2	18	72
11333	chr12	35196325	35196344	+	0.06915	><	2	18	72
11334	chr3	107604713	107604732	+	0.06915	><	2	18	72
11335	chr19	16339988	16340007	+	0.0697	><	2	18	72
11336	chr11	117382598	117382617	-	0.0698	><	2	18	72
11337	chr2	37810865	37810884	+	0.0699	><	2	18	72
11338	chr8	62082085	62082104	-	0.0706	><	2	18	72
11339	chr2	155815946	155815965	-	0.0707	><	2	18	72
11340	chr1	189256297	189256316	-	0.07104	><	2	18	72
11341	chr4	143024402	143024421	-	0.07117	><	2	18	72
11342	chr6	54251572	54251591	+	0.0715	><	2	18	72
11343	chr16	24827277	24827296	+	0.07166	><	2	18	72
11344	chr4	107707733	107707752	-	0.07214	><	2	18	72
11345	chr7	100887357	100887376	-	0.07227	><	2	18	72
11346	chr2	180785278	180785297	+	0.07227	><	2	18	72
11347	chr4	107363933	107363952	-	0.0724	><	2	18	72
11348	chr16	13431945	13431964	+	0.07263	><	2	18	72
11349	chr7	118106474	118106493	+	0.07263	><	2	18	72
11350	chr2	155816480	155816499	-	0.07263	><	2	18	72
11351	chr6	54253874	54253893	+	0.0729	><	2	18	72
11352	chr9	31097502	31097521	+	0.0729	><	2	18	72
11353	chr8	36197827	36197846	+	0.0736	><	2	18	72
11354	chr17	27192909	27192928	-	0.0738	><	2	18	72
11355	chr6	112489407	112489426	+	0.074	><	2	18	72
11356	chr18	65277708	65277727	-	0.0741	><	2	18	72
11357	chr2	170412640	170412659	+	0.0741	><	2	18	72
11358	chr6	112482766	112482785	-	0.07477	><	2	18	72
11359	chr11	103336559	103336578	-	0.0749	><	2	18	72
11360	chr12	8309973	8309992	-	0.07544	><	2	18	72
11361	chr1	146518783	146518802	-	0.07556	><	2	18	72
11362	chr13	51191001	51191020	+	0.0757	><	2	18	72
11363	chr1	180817862	180817881	-	0.07574	><	2	18	72
11364	chr5	117091021	117091040	-	0.07574	><	2	18	72
11365	chr8	28971910	28971929	-	0.0762	><	2	18	72
11366	chr14	32527415	32527434	-	0.07654	><	2	18	72
11367	chr11	119900895	119900914	-	0.0769	><	2	18	72
11368	chr1	176213053	176213072	-	0.07733	><	2	18	72
11369	chr17	34957294	34957313	-	0.0775	><	2	18	72
11370	chr15	103197565	103197584	-	0.07825	><	2	18	72
11371	chr4	107706855	107706874	+	0.079	><	2	18	72
11372	chr13	116713069	116713088	-	0.0796	><	2	18	72
11373	chr5	45420975	45420994	+	0.0797	><	2	18	72
11374	chr5	44833247	44833266	+	0.07996	><	2	18	72
11375	chr1	162337866	162337885	+	0.08026	><	2	18	72
11376	chr3	85578480	85578499	+	0.0803	><	2	18	72
11377	chr10	49780351	49780370	+	0.08044	><	2	18	72
11378	chr4	63360534	63360553	-	0.0805	><	2	18	72
11379	chr6	116199220	116199239	+	0.08075	><	2	18	72
11380	chr13	20563099	20563118	+	0.0808	><	2	18	72
11381	chr11	109864006	109864025	-	0.08105	><	2	18	72
11382	chr7	107814915	107814934	-	0.0813	><	2	18	72
11383	chr9	99674537	99674556	+	0.08136	><	2	18	72
11384	chr1	162333396	162333415	+	0.0816	><	2	18	72
11385	chr3	134655174	134655193	-	0.08167	><	2	18	72
11386	chr13	20561395	20561414	-	0.08167	><	2	18	72
11387	chr12	92307144	92307163	-	0.08167	><	2	18	72
11388	chr4	63362775	63362794	+	0.0818	><	2	18	72
11389	chr7	44662357	44662376	+	0.08203	><	2	18	72
11390	chr11	7204073	7204092	-	0.0823	><	2	18	72
11391	chr1	89633204	89633223	+	0.08234	><	2	18	72
11392	chr14	66354410	66354429	+	0.08264	><	2	18	72
11393	chr9	121454140	121454159	+	0.08276	><	2	18	72
11394	chr9	59284564	59284583	-	0.08295	><	2	18	72
11395	chr11	75177322	75177341	+	0.083	><	2	18	72
11396	chr15	11963750	11963769	+	0.0832	><	2	18	72
11397	chr11	82914080	82914099	+	0.0834	><	2	18	72
11398	chr9	64314120	64314139	+	0.0834	><	2	18	72
11399	chr2	165396348	165396367	-	0.08356	><	2	18	72
11400	chr2	48886252	48886271	-	53.7	><	0	19	71
11401	chr12	35192359	35192378	-	53.66	><	0	19	71
11402	chr8	102781112	102781131	-	53.5	><	0	19	71
11403	chr5	49961991	49962010	-	53.3	><	0	19	71
11404	chr9	26776356	26776375	-	53.12	><	0	19	71
11405	chr9	51152589	51152608	-	53.06	><	0	19	71
11406	chr8	58566264	58566283	+	52.88	><	0	19	71
11407	chr12	40837731	40837750	+	52.84	><	0	19	71
11408	chr6	101261721	101261740	-	52.5	><	0	19	71
11409	chr8	36523116	36523135	-	52.5	><	0	19	71
11410	chr11	57467954	57467973	-	52.38	><	0	19	71
11411	chr4	70621534	70621553	-	52.28	><	0	19	71
11412	chr2	101905952	101905971	+	52.25	><	0	19	71
11413	chr16	13117402	13117421	+	51.94	><	0	19	71
11414	chr13	19698902	19698921	+	51.94	><	0	19	71
11415	chr9	63136044	63136063	+	51.75	><	0	19	71
11416	chr12	92303369	92303388	+	51.62	><	0	19	71
11417	chr11	31949597	31949616	-	51.56	><	0	19	71
11418	chr12	17554295	17554314	+	51.2	><	0	19	71
11419	chr9	49494116	49494135	+	51.2	><	0	19	71
11420	chr9	88222169	88222188	-	51.16	><	0	19	71
11421	chr1	55404542	55404561	+	51.12	><	0	19	71
11422	chr12	57825931	57825950	+	51.06	><	0	19	71
11423	chr3	57843966	57843985	+	50.94	><	0	19	71
11424	chr16	22564764	22564783	+	50.8	><	0	19	71
11425	chr7	132213675	132213694	-	50.6	><	0	19	71
11426	chr16	72215914	72215933	-	50.38	><	0	19	71
11427	chr18	16217031	16217050	+	50.2	><	0	19	71
11428	chr11	113165297	113165316	-	50.12	><	0	19	71
11429	chr14	34810922	34810941	+	49.88	><	0	19	71
11430	chr17	83271677	83271696	+	49.25	><	0	19	71
11431	chr12	78056172	78056191	+	49.12	><	0	19	71
11432	chr16	89765679	89765698	-	49.0	><	0	19	71
11433	chr13	112264852	112264871	-	48.94	><	0	19	71
11434	chr13	112264855	112264874	-	48.88	><	0	19	71
11435	chr2	118638274	118638293	+	48.7	><	0	19	71
11436	chr15	32766466	32766485	-	48.47	><	0	19	71
11437	chr1	21411386	21411405	+	48.44	><	0	19	71
11438	chr6	43686121	43686140	+	48.3	><	0	19	71
11439	chr13	30260113	30260132	-	48.25	><	0	19	71
11440	chr9	60245108	60245127	+	47.97	><	0	19	71
11441	chr7	86211545	86211564	-	47.94	><	0	19	71
11442	chr11	40149490	40149509	-	47.47	><	0	19	71
11443	chr11	25862970	25862989	-	47.2	><	0	19	71
11444	chr16	72218208	72218227	+	47.12	><	0	19	71
11445	chr15	44836383	44836402	+	47.12	><	0	19	71
11446	chr16	64748436	64748455	-	47.0	><	0	19	71
11447	chr17	86906315	86906334	-	46.8	><	0	19	71
11448	chr3	14679375	14679394	+	46.8	><	0	19	71
11449	chr18	57976796	57976815	+	46.8	><	0	19	71
11450	chr6	13281045	13281064	-	46.75	><	0	19	71
11451	chr12	17554309	17554328	-	46.62	><	0	19	71
11452	chr3	68056531	68056550	+	46.62	><	0	19	71
11453	chr3	9711102	9711121	+	46.56	><	0	19	71
11454	chr16	37109440	37109459	+	46.34	><	0	19	71
